,stock_code,release_date,report_year
10019,01220.HK,2022-07-29,2021
10020,02322.HK,2022-07-29,2022
10021,00907.HK,2022-07-29,2021
10022,00673.HK,2022-07-31,2022
10023,00476.HK,2022-08-01,2022
10024,00684.HK,2022-08-01,2021
10025,01850.HK,2022-08-03,2022
10026,02320.HK,2022-08-04,2021
10027,00485.HK,2022-08-04,2022
10028,00986.HK,2022-08-04,2022
10029,00704.HK,2022-08-05,2020
10030,00704.HK,2022-08-05,2021
10031,08619.HK,2022-08-09,2021
10032,08220.HK,2022-08-09,2021
10033,00269.HK,2022-08-09,2022
10034,01722.HK,2022-08-10,2021
10035,00444.HK,2022-08-11,2022
10036,08221.HK,2022-08-11,2022
10037,01682.HK,2022-08-12,2022
10038,08507.HK,2022-08-12,2022
10039,08056.HK,2022-08-12,2021
10040,01246.HK,2022-08-12,2022
10041,01376.HK,2022-08-12,2021
10042,00313.HK,2022-08-14,2022
10043,08153.HK,2022-08-14,2022
10044,08149.HK,2022-08-15,2022
10045,01943.HK,2022-08-16,2022
10046,08295.HK,2022-08-16,2021
10047,08523.HK,2022-08-16,2022
10048,08341.HK,2022-08-16,2022
10049,00052.HK,2022-08-17,2021
10050,01466.HK,2022-08-17,2022
10051,02777.HK,2022-08-18,2021
10052,08222.HK,2022-08-18,2021
10053,01283.HK,2022-08-18,2022
10054,08200.HK,2022-08-19,2022
10055,01226.HK,2022-08-19,2021
10056,08428.HK,2022-08-19,2022
10057,08143.HK,2022-08-19,2021
10058,00657.HK,2022-08-19,2021
10059,03830.HK,2022-08-19,2022
10060,00126.HK,2022-08-21,2022
10061,01382.HK,2022-08-22,2021
10062,00223.HK,2022-08-22,2022
10063,08072.HK,2022-08-23,2021
10064,08456.HK,2022-08-23,2021
10065,08446.HK,2022-08-23,2022
10066,00276.HK,2022-08-24,2022
10067,00417.HK,2022-08-25,2021
10068,08613.HK,2022-08-25,2022
10069,00745.HK,2022-08-25,2022
10070,01841.HK,2022-08-26,2021
10071,08316.HK,2022-08-26,2022
10072,00353.HK,2022-08-26,2021
10073,00899.HK,2022-08-26,2022
10074,08268.HK,2022-08-26,2022
10075,08023.HK,2022-08-26,2022
10076,08195.HK,2022-08-26,2022
10077,00179.HK,2022-08-26,2022
10078,00332.HK,2022-08-26,2021
10079,08065.HK,2022-08-26,2021
10080,00855.HK,2022-08-26,2022
10081,01843.HK,2022-08-26,2022
10082,00992.HK,2022-08-26,2021
10083,00896.HK,2022-08-26,2021
10084,00125.HK,2022-08-26,2021
10085,02113.HK,2022-08-26,2022
10086,01472.HK,2022-08-29,2022
10087,08193.HK,2022-08-29,2022
10088,00294.HK,2022-08-29,2021
10089,00306.HK,2022-08-29,2021
10090,06808.HK,2022-08-29,2021
10091,08245.HK,2022-08-29,2022
10092,03683.HK,2022-08-29,2022
10093,08325.HK,2022-08-29,2022
10094,01222.HK,2022-08-29,2022
10095,08111.HK,2022-08-29,2022
10096,01271.HK,2022-08-29,2021
10097,00727.HK,2022-08-29,2021
10098,00149.HK,2022-08-29,2022
10099,05755.HK,2022-08-29,2022
10100,00897.HK,2022-08-29,2022
10101,08277.HK,2022-08-29,2022
10102,00932.HK,2022-08-30,2021
10103,00160.HK,2022-08-30,2021
10104,00216.HK,2022-08-30,2021
10105,01315.HK,2022-08-30,2022
10106,01142.HK,2022-08-30,2022
10107,00558.HK,2022-08-30,2021
10108,00474.HK,2022-08-30,2021
10109,08395.HK,2022-08-30,2022
10110,01865.HK,2022-08-30,2022
10111,08320.HK,2022-08-30,2021
10112,00475.HK,2022-08-30,2021
10113,03789.HK,2022-08-30,2022
10114,00259.HK,2022-08-30,2021
10115,01884.HK,2022-08-30,2021
10116,01341.HK,2022-08-30,2021
10117,02368.HK,2022-08-30,2022
10118,08319.HK,2022-08-30,2022
10119,01633.HK,2022-08-30,2022
10120,01245.HK,2022-08-30,2022
10121,08017.HK,2022-08-30,2021
10122,00130.HK,2022-08-30,2022
10123,08371.HK,2022-08-30,2022
10124,01559.HK,2022-08-30,2022
10125,01373.HK,2022-08-30,2022
10126,06812.HK,2022-08-30,2022
10127,00321.HK,2022-08-30,2022
10128,01496.HK,2022-08-30,2022
10129,08300.HK,2022-08-31,2022
10130,01709.HK,2022-08-31,2021
10131,00030.HK,2022-08-31,2021
10132,08620.HK,2022-08-31,2022
10133,00060.HK,2022-08-31,2022
10134,01723.HK,2022-08-31,2022
10135,08299.HK,2022-08-31,2021
10136,00374.HK,2022-08-31,2022
10137,01660.HK,2022-08-31,2022
10138,08029.HK,2022-08-31,2021
10139,01703.HK,2022-08-31,2022
10140,02189.HK,2022-08-31,2022
10141,00959.HK,2022-08-31,2022
10142,00151.HK,2022-08-31,2021
10143,01566.HK,2022-08-31,2021
10144,01050.HK,2022-08-31,2021
10145,08096.HK,2022-08-31,2022
10146,00973.HK,2022-08-31,2022
10147,00164.HK,2022-08-31,2022
10148,00213.HK,2022-08-31,2022
10149,08447.HK,2022-08-31,2022
10150,01830.HK,2022-08-31,2022
10151,08367.HK,2022-08-31,2022
10152,01229.HK,2022-08-31,2021
10153,01173.HK,2022-08-31,2022
10154,00841.HK,2022-08-31,2022
10155,00997.HK,2022-08-31,2022
10156,00035.HK,2022-08-31,2022
10157,01667.HK,2022-08-31,2021
10158,00262.HK,2022-08-31,2022
10159,00399.HK,2022-08-31,2021
10160,00104.HK,2022-08-31,2022
10161,00948.HK,2022-08-31,2022
10162,00794.HK,2022-08-31,2022
10163,01539.HK,2022-08-31,2021
10164,00328.HK,2022-08-31,2022
10165,01653.HK,2022-08-31,2022
10166,00391.HK,2022-08-31,2022
10167,01443.HK,2022-08-31,2022
10168,01348.HK,2022-08-31,2022
10169,00919.HK,2022-08-31,2021
10170,00375.HK,2022-08-31,2021
10171,02217.HK,2022-08-31,2021
10172,00736.HK,2022-08-31,2021
10173,00040.HK,2022-08-31,2021
10174,00022.HK,2022-08-31,2022
10175,00674.HK,2022-08-31,2022
10176,08431.HK,2022-09-01,2021
10177,08130.HK,2022-09-01,2022
10178,08412.HK,2022-09-02,2022
10179,08516.HK,2022-09-05,2022
10180,00645.HK,2022-09-07,2020
10181,01650.HK,2022-09-08,2021
10182,01114.HK,2022-09-08,2020
10183,01650.HK,2022-09-08,2020
10184,00928.HK,2022-09-09,2022
10185,03380.HK,2022-09-09,2021
10186,01942.HK,2022-09-14,2021
10187,03306.HK,2022-09-15,2021
10188,00243.HK,2022-09-16,2022
10189,02302.HK,2022-09-18,2020
10190,02302.HK,2022-09-18,2021
10191,01797.HK,2022-09-20,2022
10192,00159.HK,2022-09-21,2022
10193,01221.HK,2022-09-22,2022
10194,00083.HK,2022-09-22,2022
10195,01114.HK,2022-09-22,2021
10196,00247.HK,2022-09-22,2022
10197,01686.HK,2022-09-23,2021
10198,08039.HK,2022-09-26,2021
10199,08487.HK,2022-09-26,2021
10200,08370.HK,2022-09-27,2021
10201,08201.HK,2022-09-28,2022
10202,01370.HK,2022-09-28,2020
10203,03963.HK,2022-09-28,2021
10204,01470.HK,2022-09-28,2022
10205,02226.HK,2022-09-29,2021
10206,08067.HK,2022-09-29,2022
10207,08021.HK,2022-09-29,2021
10208,08041.HK,2022-09-29,2022
10209,00245.HK,2022-09-29,2021
10210,08321.HK,2022-09-29,2022
10211,08493.HK,2022-09-29,2021
10212,02226.HK,2022-09-29,2020
10213,08250.HK,2022-09-29,2022
10214,08496.HK,2022-09-30,2021
10215,08020.HK,2022-09-30,2021
10216,08645.HK,2022-09-30,2021
10217,08366.HK,2022-09-30,2022
10218,08262.HK,2022-09-30,2022
10219,08156.HK,2022-09-30,2022
10220,00435.HK,2022-10-03,2021
10221,00645.HK,2022-10-06,2021
10222,00016.HK,2022-10-06,2021
10223,00736.HK,2022-10-07,2022
10224,00411.HK,2022-10-07,2022
10225,00146.HK,2022-10-10,2021
10226,00026.HK,2022-10-13,2021
10227,00491.HK,2022-10-17,2021
10228,01047.HK,2022-10-17,2022
10229,01903.HK,2022-10-19,2022
10230,09896.HK,2022-10-19,2022
10231,01360.HK,2022-10-20,2021
10232,00682.HK,2022-10-20,2020
10233,01023.HK,2022-10-20,2022
10234,02211.HK,2022-10-20,2021
10235,00188.HK,2022-10-21,2022
10236,09998.HK,2022-10-21,2022
10237,00924.HK,2022-10-21,2022
10238,01009.HK,2022-10-24,2021
10239,02293.HK,2022-10-24,2022
10240,00979.HK,2022-10-24,2021
10241,01752.HK,2022-10-25,2022
10242,00017.HK,2022-10-25,2022
10243,00591.HK,2022-10-25,2022
10244,00183.HK,2022-10-25,2022
10245,00722.HK,2022-10-25,2022
10246,01104.HK,2022-10-26,2022
10247,03626.HK,2022-10-26,2022
10248,00825.HK,2022-10-26,2022
10249,01326.HK,2022-10-26,2021
10250,00519.HK,2022-10-27,2022
10251,00029.HK,2022-10-27,2021
10252,01079.HK,2022-10-27,2022
10253,01046.HK,2022-10-27,2022
10254,01166.HK,2022-10-27,2022
10255,01975.HK,2022-10-27,2021
10256,00559.HK,2022-10-27,2022
10257,01195.HK,2022-10-27,2022
10258,03893.HK,2022-10-27,2022
10259,00495.HK,2022-10-27,2022
10260,01082.HK,2022-10-27,2022
10261,06836.HK,2022-10-28,2021
10262,00721.HK,2022-10-28,2022
10263,00053.HK,2022-10-28,2022
10264,01419.HK,2022-10-28,2022
10265,01849.HK,2022-10-28,2022
10266,01726.HK,2022-10-28,2022
10267,00565.HK,2022-10-28,2022
10268,01370.HK,2022-10-28,2021
10269,00070.HK,2022-10-31,2022
10270,08427.HK,2022-10-31,2022
10271,01960.HK,2022-10-31,2022
10272,01004.HK,2022-11-02,2021
10273,01775.HK,2022-11-03,2022
10274,00122.HK,2022-11-03,2021
10275,01310.HK,2022-11-10,2022
10276,00033.HK,2022-11-11,2022
10277,01002.HK,2022-11-14,2021
10278,00333.HK,2022-11-15,2022
10279,02138.HK,2022-11-16,2022
10280,00191.HK,2022-11-16,2022
10281,01125.HK,2022-11-16,2022
10282,40782.HK,2022-11-16,2022
10283,00488.HK,2022-11-16,2022
10284,00571.HK,2022-11-16,2022
10285,01130.HK,2022-11-18,2022
10286,02882.HK,2022-11-25,2022
10287,08422.HK,2022-11-25,2021
10288,00660.HK,2022-11-28,2021
10289,01059.HK,2022-11-28,2022
10290,00092.HK,2022-11-28,2022
10291,01116.HK,2022-11-28,2022
10292,02309.HK,2022-11-29,2022
10293,08013.HK,2022-11-29,2022
10294,00331.HK,2022-11-29,2021
10295,00193.HK,2022-11-29,2022
10296,01495.HK,2022-11-30,2021
10297,01758.HK,2022-11-30,2021
10298,00315.HK,2022-11-30,2021
10299,00943.HK,2022-11-30,2022
10300,00513.HK,2022-11-30,2022
10301,00197.HK,2022-11-30,2021
10302,00862.HK,2022-11-30,2022
10303,02033.HK,2022-11-30,2022
10304,01773.HK,2022-12-07,2022
10305,01756.HK,2022-12-20,2022
10306,02102.HK,2022-12-21,2022
10307,00839.HK,2022-12-22,2021
10308,00362.HK,2022-12-22,2022
10309,01969.HK,2022-12-28,2022
10310,08451.HK,2022-12-28,2022
10311,01593.HK,2022-12-29,2022
10312,08168.HK,2022-12-29,2022
10313,02001.HK,2022-12-29,2022
10314,01565.HK,2022-12-29,2022
10315,08365.HK,2022-12-29,2021
10316,01765.HK,2022-12-30,2022
10317,01758.HK,2023-01-05,2022
10318,01161.HK,2023-01-06,2022
10319,02863.HK,2023-01-13,2022
10320,01890.HK,2023-01-13,2022
10321,00640.HK,2023-01-18,2022
10322,00717.HK,2023-01-19,2021
10323,03928.HK,2023-01-20,2022
10324,08475.HK,2023-01-20,2021
10325,01611.HK,2023-01-26,2022
10326,01449.HK,2023-01-26,2022
10327,02324.HK,2023-01-30,2021
10328,00382.HK,2023-01-30,2022
10329,08383.HK,2023-01-30,2022
10330,00756.HK,2023-01-31,2022
10331,06068.HK,2023-01-31,2022
10332,01673.HK,2023-02-03,2022
10333,08103.HK,2023-02-07,2022
10334,08093.HK,2023-02-13,2022
10335,08007.HK,2023-02-14,2022
10336,06163.HK,2023-02-16,2022
10337,01742.HK,2023-02-20,2022
10338,01069.HK,2023-02-21,2021
10339,01953.HK,2023-02-23,2022
10340,00433.HK,2023-02-23,2020
10341,00626.HK,2023-02-27,2022
10342,01730.HK,2023-02-28,2022
10343,08131.HK,2023-02-28,2022
10344,08450.HK,2023-02-28,2021
10345,01894.HK,2023-03-02,2022
10346,01894.HK,2023-03-02,2021
10347,02068.HK,2023-03-07,2022
10348,01299.HK,2023-03-10,2022
10349,00011.HK,2023-03-10,2022
10350,00002.HK,2023-03-10,2022
10351,08611.HK,2023-03-10,2022
10352,00388.HK,2023-03-13,2022
10353,02858.HK,2023-03-13,2022
10354,02343.HK,2023-03-14,2022
10355,01523.HK,2023-03-15,2022
10356,00763.HK,2023-03-15,2022
10357,01816.HK,2023-03-15,2022
10358,02318.HK,2023-03-15,2022
10359,01308.HK,2023-03-16,2022
10360,03606.HK,2023-03-16,2022
10361,01970.HK,2023-03-17,2022
10362,00874.HK,2023-03-17,2022
10363,02386.HK,2023-03-19,2022
10364,01631.HK,2023-03-20,2022
10365,01857.HK,2023-03-20,2022
10366,02600.HK,2023-03-21,2022
10367,08540.HK,2023-03-22,2022
10368,00752.HK,2023-03-22,2022
10369,01833.HK,2023-03-22,2022
10370,08076.HK,2023-03-22,2022
10371,08257.HK,2023-03-22,2022
10372,00338.HK,2023-03-22,2022
10373,08446.HK,2023-03-22,2022
10374,08215.HK,2023-03-23,2022
10375,03969.HK,2023-03-23,2022
10376,00005.HK,2023-03-23,2022
10377,08348.HK,2023-03-23,2022
10378,00998.HK,2023-03-23,2022
10379,03918.HK,2023-03-23,2022
10380,06169.HK,2023-03-23,2022
10381,02119.HK,2023-03-23,2022
10382,08483.HK,2023-03-23,2022
10383,00011.HK,2023-03-23,2022
10384,06099.HK,2023-03-24,2022
10385,08281.HK,2023-03-24,2022
10386,08059.HK,2023-03-24,2022
10387,03968.HK,2023-03-24,2022
10388,00358.HK,2023-03-24,2022
10389,06818.HK,2023-03-24,2022
10390,40724.HK,2023-03-24,2022
10391,40610.HK,2023-03-24,2022
10392,00548.HK,2023-03-24,2022
10393,01085.HK,2023-03-24,2022
10394,01876.HK,2023-03-24,2022
10395,01171.HK,2023-03-24,2022
10396,08107.HK,2023-03-24,2022
10397,02030.HK,2023-03-24,2022
10398,08226.HK,2023-03-24,2022
10399,08100.HK,2023-03-24,2022
10400,00386.HK,2023-03-26,2022
10401,00819.HK,2023-03-26,2022
10402,06865.HK,2023-03-27,2022
10403,01988.HK,2023-03-27,2022
10404,02888.HK,2023-03-27,2022
10405,02016.HK,2023-03-27,2022
10406,00914.HK,2023-03-27,2022
10407,02778.HK,2023-03-27,2022
10408,00598.HK,2023-03-27,2022
10409,08362.HK,2023-03-27,2022
10410,08071.HK,2023-03-27,2022
10411,01088.HK,2023-03-27,2022
10412,40253.HK,2023-03-27,2022
10413,08283.HK,2023-03-28,2022
10414,00991.HK,2023-03-28,2022
10415,01211.HK,2023-03-28,2022
10416,01055.HK,2023-03-28,2022
10417,02039.HK,2023-03-28,2022
10418,08133.HK,2023-03-28,2022
10419,00981.HK,2023-03-28,2022
10420,08416.HK,2023-03-28,2022
10421,08282.HK,2023-03-28,2022
10422,00023.HK,2023-03-28,2022
10423,00051.HK,2023-03-28,2022
10424,01033.HK,2023-03-28,2022
10425,08357.HK,2023-03-28,2022
10426,01656.HK,2023-03-28,2022
10427,08627.HK,2023-03-28,2022
10428,08329.HK,2023-03-28,2022
10429,08657.HK,2023-03-29,2022
10430,08036.HK,2023-03-29,2022
10431,05802.HK,2023-03-29,2022
10432,08500.HK,2023-03-29,2022
10433,00939.HK,2023-03-29,2022
10434,02611.HK,2023-03-29,2022
10435,08402.HK,2023-03-29,2022
10436,08612.HK,2023-03-29,2022
10437,08229.HK,2023-03-29,2022
10438,00916.HK,2023-03-29,2022
10439,08406.HK,2023-03-29,2022
10440,08521.HK,2023-03-29,2022
10441,40284.HK,2023-03-29,2022
10442,01618.HK,2023-03-29,2022
10443,02628.HK,2023-03-29,2022
10444,04432.HK,2023-03-29,2022
10445,01061.HK,2023-03-29,2022
10446,08377.HK,2023-03-29,2022
10447,08481.HK,2023-03-29,2022
10448,08083.HK,2023-03-29,2022
10449,08526.HK,2023-03-29,2022
10450,08313.HK,2023-03-29,2022
10451,00525.HK,2023-03-29,2022
10452,08115.HK,2023-03-29,2022
10453,08037.HK,2023-03-29,2022
10454,08489.HK,2023-03-29,2022
10455,08471.HK,2023-03-29,2022
10456,00806.HK,2023-03-29,2022
10457,08536.HK,2023-03-29,2022
10458,08018.HK,2023-03-29,2022
10459,08113.HK,2023-03-29,2022
10460,03618.HK,2023-03-30,2022
10461,01963.HK,2023-03-30,2022
10462,08360.HK,2023-03-30,2022
10463,06886.HK,2023-03-30,2022
10464,08042.HK,2023-03-30,2022
10465,08621.HK,2023-03-30,2022
10466,08420.HK,2023-03-30,2022
10467,08126.HK,2023-03-30,2022
10468,08418.HK,2023-03-30,2022
10469,08187.HK,2023-03-30,2022
10470,08311.HK,2023-03-30,2022
10471,08196.HK,2023-03-30,2022
10472,08502.HK,2023-03-30,2022
10473,00014.HK,2023-03-30,2022
10474,08547.HK,2023-03-30,2022
10475,08279.HK,2023-03-30,2022
10476,08070.HK,2023-03-30,2022
10477,08033.HK,2023-03-30,2022
10478,08120.HK,2023-03-30,2022
10479,08051.HK,2023-03-30,2022
10480,03328.HK,2023-03-30,2022
10481,08249.HK,2023-03-30,2022
10482,02020.HK,2023-03-30,2022
10483,01288.HK,2023-03-30,2022
10484,01336.HK,2023-03-30,2022
10485,08211.HK,2023-03-30,2022
10486,03996.HK,2023-03-30,2022
10487,01635.HK,2023-03-30,2022
10488,06066.HK,2023-03-30,2022
10489,06837.HK,2023-03-30,2022
10490,08491.HK,2023-03-30,2022
10491,01812.HK,2023-03-30,2022
10492,01905.HK,2023-03-30,2022
10493,06030.HK,2023-03-30,2022
10494,03898.HK,2023-03-30,2022
10495,01292.HK,2023-03-30,2022
10496,08405.HK,2023-03-30,2022
10497,02208.HK,2023-03-30,2022
10498,01776.HK,2023-03-30,2022
10499,00347.HK,2023-03-30,2022
10500,06806.HK,2023-03-30,2022
10501,08167.HK,2023-03-30,2022
10502,01398.HK,2023-03-30,2022
10503,04620.HK,2023-03-30,2022
10504,02333.HK,2023-03-30,2022
10505,04619.HK,2023-03-30,2022
10506,03958.HK,2023-03-30,2022
10507,01658.HK,2023-03-30,2022
10508,06178.HK,2023-03-30,2022
10509,03988.HK,2023-03-30,2022
10510,00215.HK,2023-03-30,2022
10511,02388.HK,2023-03-30,2022
10512,40247.HK,2023-03-30,2022
10513,40584.HK,2023-03-30,2022
10514,40585.HK,2023-03-30,2022
10515,40852.HK,2023-03-30,2022
10516,40853.HK,2023-03-30,2022
10517,01583.HK,2023-03-30,2022
10518,08490.HK,2023-03-30,2022
10519,08188.HK,2023-03-30,2022
10520,08169.HK,2023-03-30,2022
10521,08411.HK,2023-03-30,2022
10522,40246.HK,2023-03-30,2022
10523,08178.HK,2023-03-30,2022
10524,08350.HK,2023-03-30,2022
10525,08333.HK,2023-03-30,2022
10526,08519.HK,2023-03-30,2022
10527,08375.HK,2023-03-30,2022
10528,08271.HK,2023-03-30,2022
10529,08219.HK,2023-03-30,2022
10530,08246.HK,2023-03-30,2022
10531,06881.HK,2023-03-30,2022
10532,00857.HK,2023-03-30,2022
10533,08495.HK,2023-03-30,2022
10534,08162.HK,2023-03-30,2022
10535,05733.HK,2023-03-30,2022
10536,40854.HK,2023-03-30,2022
10537,05415.HK,2023-03-30,2022
10538,08368.HK,2023-03-30,2022
10539,01126.HK,2023-03-30,2022
10540,08512.HK,2023-03-30,2022
10541,05727.HK,2023-03-30,2022
10542,08117.HK,2023-03-30,2022
10543,08146.HK,2023-03-30,2022
10544,08426.HK,2023-03-30,2022
10545,00432.HK,2023-03-30,2022
10546,08513.HK,2023-03-30,2022
10547,02383.HK,2023-03-30,2022
10548,06058.HK,2023-03-30,2022
10549,01478.HK,2023-03-30,2022
10550,08035.HK,2023-03-30,2022
10551,08239.HK,2023-03-30,2022
10552,05414.HK,2023-03-30,2022
10553,05142.HK,2023-03-30,2022
10554,05141.HK,2023-03-30,2022
10555,01928.HK,2023-03-30,2022
10556,05413.HK,2023-03-30,2022
10557,08418.HK,2023-03-30,2022
10558,08112.HK,2023-03-30,2022
10559,08198.HK,2023-03-30,2022
10560,08480.HK,2023-03-30,2022
10561,08429.HK,2023-03-30,2022
10562,08179.HK,2023-03-31,2022
10563,08373.HK,2023-03-31,2022
10564,08186.HK,2023-03-31,2022
10565,02112.HK,2023-03-31,2022
10566,03908.HK,2023-03-31,2022
10567,08462.HK,2023-03-31,2022
10568,08082.HK,2023-03-31,2022
10569,08139.HK,2023-03-31,2022
10570,03866.HK,2023-03-31,2022
10571,08232.HK,2023-03-31,2022
10572,01072.HK,2023-03-31,2022
10573,08607.HK,2023-03-31,2022
10574,08391.HK,2023-03-31,2022
10575,08328.HK,2023-03-31,2022
10576,08006.HK,2023-03-31,2022
10577,00576.HK,2023-03-31,2022
10578,02330.HK,2023-03-31,2021
10579,08659.HK,2023-03-31,2022
10580,08267.HK,2023-03-31,2022
10581,02163.HK,2023-03-31,2022
10582,08623.HK,2023-03-31,2022
10583,08019.HK,2023-03-31,2022
10584,08247.HK,2023-03-31,2022
10585,08305.HK,2023-03-31,2022
10586,08223.HK,2023-03-31,2022
10587,08510.HK,2023-03-31,2022
10588,08419.HK,2023-03-31,2022
10589,08296.HK,2023-03-31,2022
10590,08227.HK,2023-03-31,2022
10591,06869.HK,2023-03-31,2022
10592,08646.HK,2023-03-31,2022
10593,08305.HK,2023-03-31,2022
10594,08176.HK,2023-03-31,2022
10595,00433.HK,2023-03-31,2021
10596,00236.HK,2023-03-31,2022
10597,02218.HK,2023-03-31,2022
10598,08172.HK,2023-03-31,2022
10599,00522.HK,2023-03-31,2022
10600,00788.HK,2023-03-31,2022
10601,08527.HK,2023-03-31,2022
10602,00668.HK,2023-03-31,2022
10603,08310.HK,2023-03-31,2022
10604,06823.HK,2023-03-31,2022
10605,08063.HK,2023-03-31,2022
10606,08337.HK,2023-03-31,2022
10607,08147.HK,2023-03-31,2022
10608,02099.HK,2023-03-31,2022
10609,08163.HK,2023-03-31,2022
10610,01330.HK,2023-03-31,2022
10611,08152.HK,2023-03-31,2022
10612,08066.HK,2023-03-31,2022
10613,08073.HK,2023-03-31,2022
10614,00323.HK,2023-03-31,2022
10615,08081.HK,2023-03-31,2022
10616,00568.HK,2023-03-31,2022
10617,08123.HK,2023-03-31,2022
10618,08205.HK,2023-03-31,2022
10619,01606.HK,2023-03-31,2022
10620,08340.HK,2023-03-31,2022
10621,08385.HK,2023-03-31,2022
10622,08525.HK,2023-03-31,2022
10623,08622.HK,2023-03-31,2022
10624,08048.HK,2023-03-31,2022
10625,00045.HK,2023-03-31,2022
10626,08095.HK,2023-03-31,2022
10627,00045.HK,2023-03-31,2022
10628,01913.HK,2023-03-31,2022
10629,00008.HK,2023-03-31,2022
10630,08436.HK,2023-03-31,2022
10631,08430.HK,2023-04-02,2022
10632,08291.HK,2023-04-02,2022
10633,08270.HK,2023-04-02,2022
10634,08049.HK,2023-04-02,2022
10635,08052.HK,2023-04-02,2022
10636,08437.HK,2023-04-02,2022
10637,08087.HK,2023-04-02,2022
10638,08203.HK,2023-04-02,2022
10639,08027.HK,2023-04-02,2022
10640,08148.HK,2023-04-02,2022
10641,09987.HK,2023-04-02,2022
10642,03389.HK,2023-04-03,2022
10643,01329.HK,2023-04-03,2022
10644,01836.HK,2023-04-03,2022
10645,01957.HK,2023-04-03,2022
10646,02237.HK,2023-04-03,2022
10647,01112.HK,2023-04-03,2022
10648,00293.HK,2023-04-03,2022
10649,01997.HK,2023-04-03,2022
10650,01972.HK,2023-04-03,2022
10651,00293.HK,2023-04-03,2022
10652,40580.HK,2023-04-03,2022
10653,40685.HK,2023-04-03,2022
10654,01972.HK,2023-04-03,2022
10655,00746.HK,2023-04-03,2022
10656,00010.HK,2023-04-04,2022
10657,00101.HK,2023-04-04,2022
10658,01316.HK,2023-04-04,2022
10659,00004.HK,2023-04-04,2022
10660,03323.HK,2023-04-04,2022
10661,00174.HK,2023-04-04,2022
10662,01361.HK,2023-04-04,2022
10663,00807.HK,2023-04-05,2022
10664,40239.HK,2023-04-06,2022
10665,05962.HK,2023-04-06,2022
10666,05961.HK,2023-04-06,2022
10667,05960.HK,2023-04-06,2022
10668,00606.HK,2023-04-06,2022
10669,05873.HK,2023-04-06,2022
10670,05542.HK,2023-04-06,2022
10671,05094.HK,2023-04-06,2022
10672,05093.HK,2023-04-06,2022
10673,40240.HK,2023-04-06,2022
10674,05957.HK,2023-04-06,2022
10675,40241.HK,2023-04-06,2022
10676,00700.HK,2023-04-06,2022
10677,40655.HK,2023-04-06,2022
10678,40242.HK,2023-04-06,2022
10679,00087.HK,2023-04-06,2022
10680,00019.HK,2023-04-06,2022
10681,00087.HK,2023-04-06,2022
10682,00019.HK,2023-04-06,2022
10683,02638.HK,2023-04-06,2022
10684,05963.HK,2023-04-06,2022
10685,00086.HK,2023-04-06,2022
10686,00867.HK,2023-04-06,2022
10687,01983.HK,2023-04-06,2022
10688,40658.HK,2023-04-06,2022
10689,40657.HK,2023-04-06,2022
10690,40656.HK,2023-04-06,2022
10691,00006.HK,2023-04-06,2022
10692,02328.HK,2023-04-10,2022
10693,02198.HK,2023-04-11,2022
10694,06680.HK,2023-04-11,2022
10695,03833.HK,2023-04-11,2022
10696,06196.HK,2023-04-11,2022
10697,06877.HK,2023-04-11,2022
10698,00883.HK,2023-04-11,2022
10699,00536.HK,2023-04-11,2022
10700,00013.HK,2023-04-11,2022
10701,01962.HK,2023-04-11,2022
10702,03318.HK,2023-04-11,2022
10703,01347.HK,2023-04-11,2022
10704,03331.HK,2023-04-11,2022
10705,08158.HK,2023-04-11,2022
10706,00255.HK,2023-04-11,2022
10707,09933.HK,2023-04-12,2022
10708,09978.HK,2023-04-12,2022
10709,00157.HK,2023-04-12,2022
10710,01456.HK,2023-04-12,2022
10711,02886.HK,2023-04-12,2022
10712,09868.HK,2023-04-12,2022
10713,00165.HK,2023-04-12,2022
10714,02883.HK,2023-04-12,2022
10715,02068.HK,2023-04-12,2022
10716,02223.HK,2023-04-12,2022
10717,06868.HK,2023-04-13,2022
10718,01122.HK,2023-04-13,2022
10719,01501.HK,2023-04-13,2022
10720,01217.HK,2023-04-13,2022
10721,01476.HK,2023-04-13,2022
10722,01038.HK,2023-04-13,2022
10723,00066.HK,2023-04-13,2022
10724,02038.HK,2023-04-13,2022
10725,03368.HK,2023-04-13,2022
10726,01712.HK,2023-04-13,2022
10727,03613.HK,2023-04-13,2022
10728,00954.HK,2023-04-13,2022
10729,03390.HK,2023-04-13,2022
10730,03315.HK,2023-04-13,2022
10731,00366.HK,2023-04-13,2022
10732,00210.HK,2023-04-13,2022
10733,06066.HK,2023-04-13,2022
10734,01785.HK,2023-04-13,2022
10735,02295.HK,2023-04-13,2022
10736,03838.HK,2023-04-13,2022
10737,01719.HK,2023-04-13,2022
10738,00775.HK,2023-04-13,2022
10739,00778.HK,2023-04-13,2022
10740,00941.HK,2023-04-13,2022
10741,01582.HK,2023-04-13,2022
10742,08225.HK,2023-04-14,2022
10743,00563.HK,2023-04-14,2022
10744,09633.HK,2023-04-14,2022
10745,01030.HK,2023-04-14,2022
10746,01083.HK,2023-04-14,2022
10747,00194.HK,2023-04-14,2022
10748,02722.HK,2023-04-14,2022
10749,01263.HK,2023-04-14,2022
10750,01481.HK,2023-04-14,2022
10751,01368.HK,2023-04-14,2022
10752,03336.HK,2023-04-14,2022
10753,00363.HK,2023-04-14,2022
10754,02698.HK,2023-04-14,2022
