file_name,positive,negative,net_value,total_words,business,cc_words,environment_word,gen_word,philanthrophy,product,sh_value_value,value_cr_value,labor_relation_value,labor_cost_value,health_value,evaluation_value,demo_value,diversity_value,attract_value,net_ratio,posi_ratio,nega_ratio,name,year
1475.HK,9,13,74,18,9,8,15,1,3,0,0,0,3,9,14,1,12,13,9,62,30,35,01475.pdf,100
1717.HK,32,25,77,34,13,10,25,19,22,0,0,4,22,12,14,19,26,35,13,72,58,37,01717.pdf,100
2389.HK,7,15,68,20,6,4,8,2,3,0,0,14,3,12,13,2,18,15,6,56,23,38,02389.pdf,100
9959.HK,28,23,77,33,9,15,15,5,0,0,0,14,0,16,15,5,36,26,9,72,52,34,09959.pdf,100
0880.HK,23,24,70,32,10,7,19,10,17,0,0,4,17,10,17,10,32,28,10,66,44,38,00880.pdf,100
0363.HK,11,12,76,14,13,18,16,3,3,0,0,0,3,15,16,3,19,14,13,63,50,44,00363.pdf,100
0046.HK,9,11,77,15,6,7,9,3,6,0,0,4,6,6,8,3,19,13,6,65,40,36,00046.pdf,100
2020.HK,32,46,47,34,15,16,25,13,8,0,0,9,8,21,24,13,39,37,15,47,57,67,02020.pdf,100
2115.HK,5,10,74,9,5,4,6,1,0,0,0,0,0,4,8,1,7,9,5,49,38,55,02115.pdf,100
0010.HK,43,54,46,52,23,30,52,32,3,0,0,0,3,15,18,32,44,47,23,57,51,52,00010.pdf,100
0101.HK,43,54,46,52,23,30,52,32,3,0,0,0,3,15,18,32,44,42,23,57,51,52,00101.pdf,100
8337.HK,6,11,74,9,6,4,8,2,3,0,0,0,3,8,8,2,13,9,6,48,43,58,08337.pdf,100
3678.HK,19,20,73,32,10,13,15,3,11,0,0,19,11,11,15,3,28,24,10,68,37,31,03678.pdf,100
1515.HK,16,17,74,22,8,7,12,4,3,0,0,0,3,8,14,4,22,22,8,66,46,39,01515.pdf,100
1259.HK,9,15,69,13,6,3,9,4,1,0,0,0,1,10,12,4,15,12,6,46,43,60,01259.pdf,100
2030.HK,5,6,79,8,2,2,4,2,8,0,0,0,8,3,5,2,8,4,2,61,38,40,02030.pdf,100
1917.HK,6,11,74,8,6,9,7,2,6,0,0,0,6,3,8,2,14,9,6,44,50,66,01917.pdf,100
0765.HK,7,14,69,11,9,12,14,1,6,0,0,0,6,13,14,1,17,10,9,41,39,64,00765.pdf,100
0157.HK,12,21,64,25,8,8,12,5,3,0,0,0,3,11,18,5,21,19,8,55,30,43,00157.pdf,100
0195.HK,13,16,73,16,12,8,14,5,4,0,0,0,4,12,17,5,18,17,12,59,51,50,00195.pdf,100
8018.HK,7,11,74,14,6,3,8,2,1,0,0,0,1,6,7,2,13,10,6,58,34,42,08018.pdf,100
1368.HK,16,24,64,20,11,8,19,11,8,0,0,0,8,14,18,11,13,20,11,51,48,58,01368.pdf,100
1831.HK,4,6,78,8,3,1,3,0,1,0,0,0,1,3,5,0,6,5,3,60,30,37,01831.pdf,100
2098.HK,17,23,66,22,12,17,19,5,4,0,0,9,4,14,18,5,27,19,12,55,48,53,02098.pdf,100
8329.HK,14,27,57,23,11,16,19,4,3,0,0,4,3,11,22,4,19,21,11,45,36,58,08329.pdf,100
1799.HK,23,16,81,20,6,11,10,3,0,0,0,9,0,9,15,3,21,17,6,75,71,42,01799.pdf,100
2019.HK,23,24,71,37,10,16,13,4,1,0,0,28,1,11,15,4,25,27,10,68,38,31,02019.pdf,100
6113.HK,4,7,77,7,3,3,4,0,9,0,0,0,9,5,5,0,12,6,3,52,39,51,06113.pdf,100
1250.HK,20,25,67,28,10,28,23,0,0,0,0,14,0,12,26,0,18,17,10,61,45,44,01250.pdf,100
1303.HK,8,13,72,12,8,12,13,2,1,0,0,0,1,9,11,2,11,10,8,52,41,52,01303.pdf,100
1913.HK,35,36,64,48,14,13,34,21,0,66,66,4,0,23,15,21,26,37,14,66,45,38,01913.pdf,100
0580.HK,12,16,71,15,9,8,12,4,8,0,0,0,8,8,15,4,17,13,9,54,49,55,00580.pdf,100
8513.HK,7,14,71,12,8,3,10,2,3,0,0,4,3,8,12,2,16,12,8,47,40,57,08513.pdf,100
1265.HK,18,17,76,23,6,10,10,3,0,0,0,0,0,7,24,3,27,18,6,69,46,35,01265.pdf,100
1800.HK,29,21,81,37,9,9,14,5,9,0,0,0,9,13,19,5,24,26,9,76,49,28,01800.pdf,100
0103.HK,17,25,62,25,16,12,25,4,3,0,0,4,3,21,24,4,30,20,16,54,41,50,00103.pdf,100
1882.HK,14,20,68,21,13,7,15,2,11,0,0,0,11,11,24,2,29,19,13,56,40,47,01882.pdf,100
0416.HK,34,35,66,37,6,8,12,10,1,33,33,9,1,16,20,10,41,31,6,64,57,47,00416.pdf,100
0611.HK,13,23,64,19,11,18,19,4,0,0,0,4,0,10,19,4,20,15,11,48,44,59,00611.pdf,100
8411.HK,5,7,77,7,3,2,7,0,1,0,0,0,1,9,6,0,10,6,3,51,43,55,08411.pdf,100
3313.HK,6,7,79,9,6,3,10,5,1,0,0,0,1,8,10,5,11,9,6,63,46,42,03313.pdf,100
0556.HK,8,12,74,14,9,6,8,2,0,0,0,0,0,9,12,2,12,10,9,58,33,41,00556.pdf,100
1809.HK,16,27,60,26,16,11,21,4,6,0,0,4,6,15,32,4,32,23,16,52,39,51,01809.pdf,100
1176.HK,19,25,66,27,17,8,27,12,3,0,0,4,3,17,16,12,21,21,17,58,45,47,01176.pdf,100
0630.HK,3,6,77,8,6,5,7,0,0,0,0,0,0,6,7,0,12,5,6,57,27,40,00630.pdf,100
1910.HK,19,18,76,22,10,11,30,6,8,0,0,0,8,6,9,6,17,14,10,68,53,39,01910.pdf,100
0560.HK,11,17,69,18,6,5,11,2,1,0,0,0,1,4,15,2,19,15,6,54,39,49,00560.pdf,100
2231.HK,29,25,75,33,9,13,15,5,9,33,33,0,9,14,20,5,34,27,9,70,55,39,02231.pdf,100
0809.HK,8,17,67,19,6,5,11,1,0,0,0,0,0,11,11,1,17,11,6,52,27,45,00809.pdf,100
1623.HK,11,19,66,18,6,5,11,2,0,0,0,0,0,13,16,2,18,18,6,51,39,53,01623.pdf,100
2191.HK,9,14,71,14,8,5,10,0,0,0,0,0,0,7,10,0,17,17,8,53,39,49,02191.pdf,100
3889.HK,8,17,66,18,6,5,11,2,0,0,0,0,0,12,12,2,16,11,6,50,29,49,03889.pdf,100
3366.HK,16,17,75,22,8,6,13,2,4,0,0,0,4,12,18,2,33,19,8,66,47,39,03366.pdf,100
8291.HK,2,7,75,6,4,7,8,1,1,0,0,0,1,3,7,1,10,3,4,36,27,64,08291.pdf,100
9978.HK,5,8,76,8,4,3,6,3,0,0,0,0,0,4,8,3,14,7,4,52,41,52,09978.pdf,100
9989.HK,6,16,66,16,7,8,10,1,1,0,0,0,1,11,18,1,13,11,7,46,24,50,09989.pdf,100
8246.HK,8,17,66,14,8,9,11,4,0,0,0,0,0,8,15,4,20,11,8,42,36,61,08246.pdf,100
0346.HK,9,15,71,13,8,9,10,5,3,0,0,4,3,8,15,5,18,12,8,49,45,58,00346.pdf,100
2399.HK,4,7,78,7,5,1,6,2,0,0,0,0,0,7,7,2,8,5,5,56,41,48,02399.pdf,100
0641.HK,10,16,70,16,10,11,17,3,0,0,0,0,0,10,16,3,17,11,10,53,38,50,00641.pdf,100
2528.HK,8,15,70,12,6,4,7,2,3,0,0,0,3,7,11,2,14,13,6,47,43,59,02528.pdf,100
0028.HK,4,8,76,10,3,3,4,2,3,0,0,0,3,4,5,2,13,6,3,56,25,39,00028.pdf,100
0696.HK,30,23,79,29,14,7,17,6,1,0,0,0,1,14,23,6,31,24,14,73,64,40,00696.pdf,100
1433.HK,13,20,68,27,12,8,21,5,1,0,0,0,1,12,16,5,21,17,12,61,32,37,01433.pdf,100
1286.HK,24,25,70,28,15,23,21,10,8,33,33,4,8,17,22,10,25,27,15,64,52,44,01286.pdf,100
8282.HK,5,8,76,7,4,3,5,2,3,0,0,0,3,8,5,2,13,5,4,49,45,58,08282.pdf,100
1075.HK,25,15,85,22,3,1,5,1,1,0,0,33,1,4,6,1,23,18,3,80,70,36,01075.pdf,100
0271.HK,3,7,77,8,2,3,3,2,3,0,0,0,3,2,3,2,10,5,2,53,28,44,00271.pdf,100
0236.HK,8,11,75,17,4,3,6,1,8,0,0,0,8,7,8,1,14,11,4,63,29,33,00236.pdf,100
2121.HK,8,10,76,11,4,4,5,1,1,0,0,14,1,6,6,1,17,10,4,57,44,48,02121.pdf,100
1327.HK,3,8,75,6,5,4,8,0,0,0,0,0,0,8,6,0,14,6,5,39,32,63,01327.pdf,100
0436.HK,10,18,66,24,14,5,23,0,0,0,0,4,0,10,25,0,23,14,14,57,25,38,00436.pdf,100
2899.HK,35,57,35,55,38,30,42,9,1,0,0,4,1,30,55,9,47,51,38,52,39,51,02899.pdf,100
0840.HK,2,5,78,5,3,1,4,0,3,0,0,0,3,6,5,0,4,4,3,46,31,54,00840.pdf,100
0769.HK,7,11,74,14,5,6,11,3,0,0,0,0,0,9,9,3,11,8,5,59,32,39,00769.pdf,100
0327.HK,11,17,69,21,10,8,14,8,1,0,0,0,1,10,14,8,21,14,10,58,35,42,00327.pdf,100
1150.HK,3,6,77,6,4,3,5,0,4,0,0,0,4,5,4,0,9,5,4,46,35,56,01150.pdf,100
1432.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,71,01432.pdf,100
0818.HK,20,26,64,25,12,10,15,9,1,0,0,0,1,9,17,9,27,20,12,55,50,53,00818.pdf,100
1691.HK,31,33,65,35,20,19,23,3,12,0,0,0,12,15,20,3,54,42,20,63,55,47,01691.pdf,100
1396.HK,14,15,75,18,12,15,10,3,12,0,0,4,12,8,10,3,21,18,12,64,47,42,01396.pdf,100
3692.HK,37,40,61,41,20,19,24,6,9,0,0,0,9,28,26,6,40,38,20,62,56,49,03692.pdf,100
0431.HK,5,9,75,10,5,5,8,2,4,0,0,0,4,8,7,2,13,7,5,54,31,44,00431.pdf,100
0995.HK,28,25,74,30,15,13,17,3,1,0,0,0,1,18,34,3,31,25,15,69,57,41,00995.pdf,100
8100.HK,4,10,72,11,6,3,5,2,3,0,0,0,3,6,8,2,12,8,6,50,25,47,08100.pdf,100
6830.HK,10,16,71,12,9,12,13,5,3,33,33,9,3,4,18,5,15,11,9,48,52,63,06830.pdf,100
0336.HK,30,41,52,55,23,7,36,18,1,0,0,0,1,29,33,18,34,34,23,61,34,38,00336.pdf,100
2012.HK,7,14,71,13,8,4,13,2,0,0,0,0,0,6,11,2,14,10,8,49,37,54,02012.pdf,100
1061.HK,6,10,74,9,4,5,8,1,0,0,0,0,0,5,9,1,10,7,4,47,41,59,01061.pdf,100
0405.HK,25,28,67,37,12,17,19,10,14,0,0,0,14,15,19,10,37,38,12,65,41,37,00405.pdf,100
2328.HK,33,37,61,39,11,14,17,9,6,0,0,4,6,22,28,9,48,33,11,61,52,48,02328.pdf,100
0831.HK,10,14,72,13,7,7,10,4,8,0,0,9,8,6,14,4,14,12,7,54,47,53,00831.pdf,100
3899.HK,36,40,60,46,23,34,33,6,1,0,0,9,1,27,38,6,39,37,23,63,48,43,03899.pdf,100
3778.HK,3,4,80,5,2,4,3,0,0,0,0,0,0,4,4,0,4,3,2,56,42,48,03778.pdf,100
2338.HK,31,29,71,34,14,14,26,2,4,0,0,0,4,18,33,2,37,28,14,67,58,44,02338.pdf,100
0136.HK,14,18,71,17,7,4,9,2,6,0,0,4,6,11,10,2,18,15,7,56,51,52,00136.pdf,100
0669.HK,38,51,46,57,30,15,44,12,6,0,0,9,6,16,36,12,42,51,30,59,41,45,00669.pdf,100
3759.HK,22,31,59,31,12,12,26,5,1,0,0,0,1,20,21,5,38,30,12,55,44,50,03759.pdf,100
1608.HK,10,20,64,15,8,8,16,5,0,0,0,0,0,7,13,5,11,11,8,41,39,64,01608.pdf,100
1044.HK,32,33,66,39,19,17,30,9,6,0,0,4,6,19,39,9,35,35,19,65,50,42,01044.pdf,100
0274.HK,5,11,73,9,5,8,9,0,0,0,0,0,0,6,13,0,14,7,5,42,36,61,00274.pdf,100
3399.HK,15,14,78,17,7,6,8,1,6,0,0,0,6,8,14,1,17,18,7,68,55,41,03399.pdf,100
0317.HK,25,24,72,30,12,8,22,3,4,0,0,19,4,18,28,3,30,25,12,67,51,40,00317.pdf,100
6993.HK,23,21,75,28,16,17,21,2,1,0,0,0,1,12,17,2,26,32,16,69,51,38,06993.pdf,100
1070.HK,22,36,53,33,19,11,18,5,12,0,0,9,12,13,32,5,38,31,19,51,42,55,01070.pdf,100
0520.HK,32,29,71,33,13,10,21,5,4,0,0,14,4,29,21,5,41,27,13,67,58,44,00520.pdf,100
1339.HK,22,26,67,31,10,16,16,6,6,0,0,0,6,12,14,6,31,29,10,62,43,41,01339.pdf,100
1928.HK,37,43,57,51,25,19,28,8,27,0,0,4,27,19,21,8,32,53,25,63,46,42,01928.pdf,100
1038.HK,33,39,58,39,23,32,44,11,8,0,0,0,8,20,23,11,31,29,23,59,51,50,01038.pdf,100
0775.HK,13,23,62,21,11,7,19,10,3,0,0,0,3,9,13,10,19,18,11,48,40,57,00775.pdf,100
1113.HK,26,38,53,41,17,17,25,11,25,0,0,9,25,11,19,11,32,41,17,56,39,46,01113.pdf,100
1542.HK,13,20,67,18,9,9,13,5,3,0,0,0,3,7,19,5,17,14,9,52,46,55,01542.pdf,100
3900.HK,36,30,74,42,17,26,22,8,11,0,0,4,11,14,15,8,35,39,17,72,52,35,03900.pdf,100
3311.HK,35,52,41,51,22,34,53,21,6,0,0,14,6,31,34,21,41,39,22,53,42,51,03311.pdf,100
0726.HK,13,23,62,28,10,10,15,4,1,0,0,4,1,12,15,4,18,18,10,55,28,41,00726.pdf,100
0755.HK,20,23,69,27,13,17,26,8,6,0,0,4,6,18,19,8,32,25,13,62,46,43,00755.pdf,100
2142.HK,18,18,74,22,9,10,14,3,6,0,0,0,6,13,15,3,24,19,9,65,50,42,02142.pdf,100
0570.HK,21,31,58,34,15,10,18,4,0,0,0,4,0,16,31,4,30,30,15,56,39,46,00570.pdf,100
3396.HK,28,38,55,40,20,21,31,4,6,0,0,4,6,27,31,4,46,34,20,57,44,48,03396.pdf,100
2107.HK,18,22,69,23,14,14,19,3,6,0,0,0,6,12,19,3,28,23,14,60,47,46,02107.pdf,100
1522.HK,11,13,75,19,4,3,6,1,1,0,0,0,1,7,9,1,11,16,4,65,37,34,01522.pdf,100
3869.HK,8,13,72,12,5,4,9,1,3,0,0,4,3,10,12,1,15,17,5,51,42,54,03869.pdf,100
1237.HK,5,13,69,13,11,3,11,2,1,0,0,0,1,14,14,2,11,9,11,47,25,50,01237.pdf,100
9908.HK,24,20,77,26,11,16,18,6,0,0,0,4,0,7,26,6,34,22,11,71,57,38,09908.pdf,100
1008.HK,4,8,76,10,6,4,9,0,0,0,0,0,0,6,9,0,5,7,6,56,28,41,01008.pdf,100
9633.HK,31,34,65,52,25,32,35,9,4,0,0,9,4,18,23,9,36,46,25,68,37,32,09633.pdf,100
0085.HK,7,11,74,15,8,12,8,2,0,0,0,0,0,7,9,2,17,12,8,61,28,35,00085.pdf,100
3369.HK,26,18,81,27,8,9,10,3,4,0,0,19,4,12,26,3,20,22,8,76,59,34,03369.pdf,100
0493.HK,14,15,75,17,7,8,7,2,14,0,0,4,14,10,8,2,21,14,7,63,51,45,00493.pdf,100
1951.HK,17,23,66,24,12,14,12,0,3,0,0,0,3,14,17,0,34,30,12,56,44,49,01951.pdf,100
0836.HK,39,40,63,47,24,46,35,14,9,0,0,0,9,22,35,14,42,42,24,65,51,42,00836.pdf,100
1787.HK,32,24,78,26,14,11,19,4,8,0,0,0,8,9,27,4,24,19,14,72,76,48,01787.pdf,100
2209.HK,15,22,66,20,4,3,8,3,1,0,0,0,1,12,9,3,22,15,4,52,47,55,02209.pdf,100
1359.HK,29,38,56,37,18,29,22,7,9,0,0,4,9,6,11,7,27,29,18,56,48,51,01359.pdf,100
1922.HK,16,17,74,29,8,11,13,4,0,0,0,14,0,12,12,4,26,24,8,69,34,29,01922.pdf,100
0553.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,00553.pdf,100
3347.HK,25,27,69,33,9,8,11,2,4,0,0,0,4,12,14,2,42,37,9,65,47,40,03347.pdf,100
0751.HK,8,11,75,12,8,11,13,6,0,0,0,0,0,6,9,6,10,11,8,57,41,47,00751.pdf,100
0256.HK,6,9,76,11,6,3,8,2,8,0,0,0,8,10,10,2,14,11,6,58,36,42,00256.pdf,100
1685.HK,4,10,73,11,6,7,9,1,3,0,0,0,3,3,12,1,9,7,6,49,25,47,01685.pdf,100
1228.HK,10,17,68,14,11,5,10,2,8,0,0,4,8,10,13,2,19,14,11,47,43,59,01228.pdf,100
3698.HK,45,32,79,46,14,5,14,8,9,0,0,4,9,16,20,8,51,40,14,75,60,35,03698.pdf,100
1448.HK,21,23,70,27,10,12,14,6,11,0,0,4,11,14,20,6,27,28,10,63,49,43,01448.pdf,100
1087.HK,6,11,74,12,5,5,6,3,1,0,0,9,1,5,7,3,13,8,5,54,31,45,01087.pdf,100
0239.HK,10,19,65,17,10,3,15,5,4,0,0,0,4,11,12,5,21,16,10,46,36,56,00239.pdf,100
6811.HK,16,21,69,21,8,15,17,4,20,0,0,9,20,18,16,4,24,17,8,57,47,49,06811.pdf,100
1902.HK,21,20,75,34,9,10,15,2,19,0,0,4,19,13,15,2,27,23,9,70,39,29,01902.pdf,100
1109.HK,32,32,68,43,6,0,12,3,35,0,0,0,35,20,16,3,31,33,6,67,46,37,01109.pdf,100
0410.HK,9,8,81,37,5,7,7,4,4,0,0,0,4,8,6,4,9,13,5,76,16,11,00410.pdf,100
0207.HK,15,16,75,20,7,8,17,3,6,0,0,0,6,17,16,3,19,18,7,65,48,41,00207.pdf,100
0953.HK,4,9,75,7,5,7,8,1,4,0,0,0,4,6,5,1,12,6,5,41,36,63,00953.pdf,100
3999.HK,12,18,70,24,4,8,8,2,0,0,0,0,0,20,14,2,18,13,4,61,32,37,03999.pdf,100
1508.HK,41,33,75,47,14,27,20,4,9,0,0,9,9,13,20,4,26,34,14,73,53,35,01508.pdf,100
0242.HK,20,18,76,35,9,9,17,13,20,33,33,4,20,12,9,13,20,26,9,72,35,26,00242.pdf,100
2877.HK,22,40,47,35,16,10,24,8,14,0,0,0,14,22,32,8,39,26,16,48,39,56,02877.pdf,100
1907.HK,25,27,69,40,18,30,34,1,1,0,0,9,1,17,34,1,35,28,18,67,40,34,01907.pdf,100
1965.HK,21,27,65,36,17,19,30,3,0,0,0,4,0,15,22,3,31,32,17,63,36,37,01965.pdf,100
2369.HK,10,17,69,14,11,10,14,3,4,0,0,0,4,16,13,3,24,12,11,48,46,59,02369.pdf,100
2256.HK,12,19,67,16,10,12,14,4,8,0,0,0,8,14,23,4,28,17,10,49,44,58,02256.pdf,100
0612.HK,12,15,73,13,9,6,11,4,8,0,0,0,8,11,12,4,16,15,9,56,55,55,00612.pdf,100
0177.HK,23,20,77,25,9,7,16,2,1,0,0,9,1,8,20,2,25,24,9,71,56,39,00177.pdf,100
2269.HK,28,36,58,38,20,21,25,4,6,0,0,0,6,12,27,4,35,35,20,59,45,47,02269.pdf,100
2386.HK,39,29,79,46,17,23,31,5,0,0,0,4,0,31,32,5,49,40,17,75,52,31,02386.pdf,100
0656.HK,72,83,32,93,41,33,49,17,19,0,0,19,19,58,65,17,68,88,41,62,48,44,00656.pdf,100
2866.HK,23,28,65,29,18,17,28,8,1,0,0,52,1,14,28,8,35,29,18,59,50,50,02866.pdf,100
1980.HK,10,14,72,13,8,7,8,3,0,0,0,4,0,9,7,3,13,13,8,52,48,55,01980.pdf,100
0725.HK,7,13,72,16,9,3,10,0,4,0,0,4,4,14,15,0,14,10,9,57,28,40,00725.pdf,100
8611.HK,11,17,70,21,8,5,13,6,1,0,0,0,1,12,10,6,20,14,8,60,33,39,08611.pdf,100
3320.HK,29,33,63,30,11,8,14,6,3,0,0,0,3,18,14,6,25,33,11,58,60,55,03320.pdf,100
0670.HK,29,30,68,41,10,10,19,3,0,0,0,0,0,12,20,3,37,36,10,67,43,36,00670.pdf,100
3989.HK,15,33,50,26,17,13,31,12,1,0,0,9,1,17,34,12,29,21,17,41,36,62,03989.pdf,100
9677.HK,16,17,74,20,8,7,10,4,6,0,0,0,6,4,10,4,19,18,8,64,48,42,09677.pdf,100
0830.HK,17,28,59,26,12,16,23,12,6,0,0,0,6,14,20,12,21,20,12,51,41,53,00830.pdf,100
0715.HK,5,9,75,13,4,4,6,1,0,0,0,0,0,9,8,1,16,9,4,58,25,37,00715.pdf,100
6601.HK,26,25,72,26,10,15,18,2,4,0,0,0,4,13,20,2,27,23,10,65,61,48,06601.pdf,100
0316.HK,42,51,50,52,19,19,32,19,24,0,0,14,24,22,28,19,44,44,19,59,50,49,00316.pdf,100
0585.HK,6,9,76,14,3,4,5,2,8,0,0,0,8,4,5,2,13,11,3,62,27,32,00585.pdf,100
6606.HK,0,0,84,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,06606.pdf,100
0007.HK,2,3,81,4,2,1,2,0,0,0,0,0,0,3,3,0,4,2,2,61,32,37,00007.pdf,100
0863.HK,13,19,68,17,7,5,13,4,0,0,0,4,0,7,9,4,24,17,7,50,48,58,00863.pdf,100
2210.HK,18,21,71,22,11,15,13,3,3,0,0,0,3,10,23,3,28,22,11,60,51,48,02210.pdf,100
1397.HK,19,24,66,26,23,12,30,14,8,0,0,0,8,9,22,14,26,20,23,58,46,47,01397.pdf,100
1898.HK,37,17,94,26,9,11,14,7,0,0,0,0,0,13,14,7,23,18,9,90,87,32,01898.pdf,100
0144.HK,20,25,67,24,13,12,19,7,14,33,33,4,14,15,25,7,20,20,13,58,52,52,00144.pdf,100
2355.HK,11,18,67,16,8,7,13,1,3,0,0,0,3,6,15,1,19,13,8,49,42,56,02355.pdf,100
6116.HK,16,16,75,19,5,3,8,4,1,0,0,0,1,12,11,4,26,16,5,65,54,44,06116.pdf,100
0636.HK,17,24,65,25,11,11,21,21,4,0,0,0,4,8,12,21,24,25,11,56,41,47,00636.pdf,100
1979.HK,4,6,79,6,5,3,7,1,4,0,0,0,4,2,7,1,8,5,5,58,50,50,01979.pdf,100
8066.HK,6,19,62,13,13,11,16,3,1,33,33,0,1,16,20,3,18,14,13,29,29,72,08066.pdf,100
0665.HK,35,45,52,48,14,19,24,6,12,0,0,9,12,22,15,6,47,40,14,59,45,46,00665.pdf,100
1772.HK,30,27,72,33,20,31,32,7,3,0,0,4,3,18,22,7,22,24,20,68,57,42,01772.pdf,100
1839.HK,24,23,73,33,13,7,19,5,1,0,0,14,1,17,22,5,19,22,13,69,46,35,01839.pdf,100
0586.HK,57,63,47,71,47,50,83,10,0,0,0,0,0,37,84,10,74,60,47,63,50,44,00586.pdf,100
6160.HK,20,22,70,32,6,5,9,0,3,0,0,0,3,19,13,0,25,41,6,66,39,35,06160.pdf,100
1636.HK,7,11,75,15,5,6,10,1,8,0,0,4,8,3,8,1,12,11,5,60,31,38,01636.pdf,100
0268.HK,31,27,74,45,7,10,8,1,1,0,0,4,1,18,12,1,50,35,7,72,42,29,00268.pdf,100
1919.HK,49,52,54,44,19,28,24,12,1,0,0,4,1,19,48,12,47,44,19,58,69,60,01919.pdf,100
1656.HK,18,26,64,28,10,10,20,8,1,33,33,4,1,16,11,8,20,16,10,57,40,46,01656.pdf,100
1108.HK,6,5,82,9,1,5,5,0,0,0,0,0,0,2,6,0,3,4,1,72,42,29,01108.pdf,100
6805.HK,7,16,67,15,8,7,14,2,1,0,0,0,1,7,13,2,14,12,8,45,32,55,06805.pdf,100
1477.HK,5,15,66,14,6,3,9,1,1,0,0,0,1,10,13,1,14,13,6,41,25,56,01477.pdf,100
9878.HK,13,16,72,26,7,7,8,3,4,0,0,4,4,6,10,3,22,17,7,65,31,31,09878.pdf,100
6882.HK,11,15,72,19,7,7,16,4,3,0,0,4,3,10,10,4,17,11,7,60,35,39,06882.pdf,100
0173.HK,7,10,75,11,5,6,7,2,0,0,0,0,0,5,7,2,15,11,5,57,43,48,00173.pdf,100
1996.HK,27,27,70,42,13,16,14,4,4,0,0,0,4,22,20,4,36,32,13,69,41,32,01996.pdf,100
0675.HK,12,25,58,27,13,5,19,5,4,0,0,0,4,11,14,5,16,19,13,50,28,48,00675.pdf,100
1977.HK,26,19,80,28,12,14,22,12,9,0,0,0,9,18,18,12,35,26,12,75,57,34,01977.pdf,100
1992.HK,37,50,47,58,36,31,37,11,14,0,0,4,14,40,44,11,50,58,36,60,40,43,01992.pdf,100
0289.HK,8,16,68,13,10,12,14,1,8,0,0,0,8,9,11,1,20,13,10,45,38,58,00289.pdf,100
0832.HK,30,36,60,47,19,24,23,11,4,33,33,4,4,21,22,11,41,49,19,63,40,38,00832.pdf,100
2280.HK,12,20,65,20,8,4,11,2,8,33,33,14,8,18,14,2,24,15,8,52,35,50,02280.pdf,100
1628.HK,23,30,62,43,17,25,21,8,6,0,0,0,6,23,32,8,39,28,17,63,33,35,01628.pdf,100
9858.HK,25,23,74,29,20,23,27,4,6,0,0,9,6,15,25,4,22,24,20,68,53,39,09858.pdf,100
2219.HK,0,0,84,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,02219.pdf,100
3382.HK,19,26,64,28,15,22,18,4,0,0,0,0,0,18,44,4,30,25,15,58,42,46,03382.pdf,100
1702.HK,15,14,77,18,9,14,22,2,3,0,0,0,3,7,20,2,15,10,9,67,51,40,01702.pdf,100
1308.HK,20,28,62,28,12,8,19,8,0,0,0,0,0,24,22,8,36,20,12,56,43,48,01308.pdf,100
8011.HK,8,19,63,15,6,2,10,4,0,0,0,4,0,9,21,4,19,12,6,40,35,64,08011.pdf,100
2718.HK,5,11,71,9,4,2,7,6,3,0,0,0,3,5,8,6,14,8,4,38,36,66,02718.pdf,100
1065.HK,11,13,75,15,8,9,14,2,4,33,33,0,4,18,15,2,14,14,8,62,44,42,01065.pdf,100
0220.HK,56,68,39,77,44,42,60,20,22,0,0,0,22,54,100,20,64,79,44,61,45,44,00220.pdf,100
0229.HK,12,13,75,13,6,7,7,4,1,0,0,0,1,2,9,4,10,14,6,60,59,53,00229.pdf,100
0915.HK,10,16,69,19,8,4,12,3,0,0,0,14,0,14,16,3,21,14,8,57,31,42,00915.pdf,100
2299.HK,11,12,76,14,7,8,12,2,1,0,0,4,1,10,17,2,18,13,7,63,47,43,02299.pdf,100
0369.HK,9,11,75,14,8,5,9,0,0,0,0,0,0,7,10,0,16,15,8,60,40,42,00369.pdf,100
6198.HK,30,26,75,30,12,14,16,5,11,0,0,4,11,16,28,5,48,31,12,70,61,43,06198.pdf,100
0450.HK,7,10,75,10,9,7,10,1,6,0,0,0,6,6,11,1,6,11,9,55,43,50,00450.pdf,100
0800.HK,4,9,74,8,5,4,8,1,6,0,0,4,6,4,8,1,9,7,5,44,31,57,00800.pdf,100
1502.HK,17,19,72,26,9,6,13,3,1,33,33,0,1,16,20,3,29,27,9,65,41,37,01502.pdf,100
0909.HK,25,24,73,25,7,6,10,4,4,0,0,14,4,22,8,4,29,19,7,66,61,47,00909.pdf,100
0061.HK,5,10,73,12,5,2,8,1,0,0,0,0,0,11,9,1,13,9,5,53,28,44,00061.pdf,100
2601.HK,20,27,64,27,13,14,15,9,0,0,0,0,0,11,18,9,27,29,13,57,47,49,02601.pdf,100
1036.HK,11,13,75,12,7,8,13,9,4,0,0,0,4,6,10,9,24,13,7,57,56,54,01036.pdf,100
9906.HK,9,15,70,14,8,8,12,1,3,0,0,0,3,2,12,1,21,18,8,51,40,53,09906.pdf,100
6822.HK,8,14,70,12,8,5,13,4,0,0,0,4,0,5,10,4,14,10,8,46,39,58,06822.pdf,100
