stock_code,ESG_2017_rel_date,ESG_2018_rel_date,ESG_2019_rel_date,ESG_2020_rel_date,ESG_2021_rel_date,ESG_2022_rel_date,ESG_2023_rel_date
02122.HK,19/04/2018,NA,NA,NA,NA,NA,NA
01826.HK,19/04/2018,NA,NA,NA,NA,NA,NA
00658.HK,18/04/2018,NA,NA,NA,NA,NA,NA
08310.HK,18/04/2018,NA,NA,NA,NA,NA,NA
00347.HK,18/04/2018,NA,NA,NA,NA,NA,NA
01823.HK,18/04/2018,NA,NA,NA,NA,NA,NA
01255.HK,18/04/2018,NA,NA,NA,NA,NA,NA
00050.HK,18/04/2018,NA,NA,NA,NA,NA,NA
00310.HK,18/04/2018,NA,NA,NA,NA,NA,NA
00800.HK,18/04/2018,NA,NA,NA,NA,NA,NA
01561.HK,18/04/2018,NA,NA,NA,NA,NA,NA
00511.HK,18/04/2018,NA,NA,NA,NA,NA,NA
01388.HK,18/04/2018,NA,NA,NA,NA,NA,NA
03688.HK,18/04/2018,NA,NA,NA,NA,NA,NA
00472.HK,18/04/2018,NA,NA,NA,NA,NA,NA
01305.HK,18/04/2018,NA,NA,NA,NA,NA,NA
00676.HK,18/04/2018,NA,NA,NA,NA,NA,NA
00987.HK,18/04/2018,NA,NA,NA,NA,NA,NA
01128.HK,18/04/2018,NA,NA,NA,NA,NA,NA
00484.HK,18/04/2018,NA,NA,NA,NA,NA,NA
00620.HK,18/04/2018,NA,NA,NA,NA,NA,NA
00032.HK,18/04/2018,NA,NA,NA,NA,NA,NA
01083.HK,18/04/2018,NA,NA,NA,NA,NA,NA
03332.HK,18/04/2018,NA,NA,NA,NA,NA,NA
01349.HK,18/04/2018,NA,NA,NA,NA,NA,NA
02369.HK,NA,NA,NA,NA,NA,NA,NA
00563.HK,17/04/2018,NA,NA,NA,NA,NA,NA
00952.HK,17/04/2018,NA,NA,NA,NA,NA,NA
00984.HK,17/04/2018,NA,NA,NA,NA,NA,NA
02380.HK,17/04/2018,NA,NA,NA,NA,NA,NA
00028.HK,17/04/2018,NA,NA,NA,NA,NA,NA
02340.HK,17/04/2018,NA,NA,NA,NA,NA,NA
00271.HK,17/04/2018,NA,NA,NA,NA,NA,NA
01298.HK,17/04/2018,NA,NA,NA,NA,NA,NA
02196.HK,17/04/2018,NA,NA,NA,NA,NA,NA
06836.HK,17/04/2018,NA,NA,NA,NA,NA,NA
00245.HK,17/04/2018,NA,NA,NA,NA,NA,NA
00146.HK,17/04/2018,NA,NA,NA,NA,NA,NA
01180.HK,17/04/2018,NA,NA,NA,NA,NA,NA
02388.HK,17/04/2018,NA,NA,NA,NA,NA,NA
00436.HK,17/04/2018,NA,NA,NA,NA,NA,NA
01728.HK,17/04/2018,NA,NA,NA,NA,NA,NA
02388.HK,17/04/2018,NA,NA,NA,NA,NA,NA
00720.HK,17/04/2018,NA,NA,NA,NA,NA,NA
03788.HK,17/04/2018,NA,NA,NA,NA,NA,NA
02883.HK,17/04/2018,NA,NA,NA,NA,NA,NA
03368.HK,17/04/2018,NA,NA,NA,NA,NA,NA
00613.HK,17/04/2018,NA,NA,NA,NA,NA,NA
01232.HK,17/04/2018,NA,NA,NA,NA,NA,NA
00465.HK,17/04/2018,NA,NA,NA,NA,NA,NA
00366.HK,17/04/2018,NA,NA,NA,NA,NA,NA
01693.HK,17/04/2018,NA,NA,NA,NA,NA,NA
02028.HK,17/04/2018,NA,NA,NA,NA,NA,NA
00299.HK,16/04/2018,NA,NA,NA,NA,NA,NA
01253.HK,16/04/2018,NA,NA,NA,NA,NA,NA
02768.HK,16/04/2018,NA,NA,NA,NA,NA,NA
00062.HK,16/04/2018,NA,NA,NA,NA,NA,NA
00902.HK,16/04/2018,NA,NA,NA,NA,NA,NA
01233.HK,16/04/2018,NA,NA,NA,NA,NA,NA
01385.HK,16/04/2018,NA,NA,NA,NA,NA,NA
00062.HK,16/04/2018,NA,NA,NA,NA,NA,NA
00543.HK,16/04/2018,NA,NA,NA,NA,NA,NA
01676.HK,16/04/2018,NA,NA,NA,NA,NA,NA
03939.HK,16/04/2018,NA,NA,NA,NA,NA,NA
00220.HK,16/04/2018,NA,NA,NA,NA,NA,NA
06116.HK,16/04/2018,NA,NA,NA,NA,NA,NA
00901.HK,16/04/2018,NA,NA,NA,NA,NA,NA
00103.HK,16/04/2018,NA,NA,NA,NA,NA,NA
00752.HK,16/04/2018,NA,NA,NA,NA,NA,NA
02111.HK,16/04/2018,NA,NA,NA,NA,NA,NA
00272.HK,16/04/2018,NA,NA,NA,NA,NA,NA
01241.HK,16/04/2018,NA,NA,NA,NA,NA,NA
02068.HK,16/04/2018,NA,NA,NA,NA,NA,NA
00715.HK,13/04/2018,NA,NA,NA,NA,NA,NA
00697.HK,13/04/2018,NA,NA,NA,NA,NA,NA
00730.HK,13/04/2018,NA,NA,NA,NA,NA,NA
02166.HK,13/04/2018,NA,NA,NA,NA,NA,NA
01447.HK,13/04/2018,NA,NA,NA,NA,NA,NA
01199.HK,13/04/2018,NA,NA,NA,NA,NA,NA
00941.HK,13/04/2018,NA,NA,NA,NA,NA,NA
08187.HK,13/04/2018,NA,NA,NA,NA,NA,NA
03366.HK,13/04/2018,NA,NA,NA,NA,NA,NA
01813.HK,13/04/2018,NA,NA,NA,NA,NA,NA
02255.HK,13/04/2018,NA,NA,NA,NA,NA,NA
01215.HK,13/04/2018,NA,NA,NA,NA,NA,NA
06868.HK,12/04/2018,NA,NA,NA,NA,NA,NA
01345.HK,12/04/2018,NA,NA,NA,NA,NA,NA
00826.HK,12/04/2018,NA,NA,NA,NA,NA,NA
06885.HK,12/04/2018,NA,NA,NA,NA,NA,NA
03919.HK,12/04/2018,NA,NA,NA,NA,NA,NA
01868.HK,12/04/2018,NA,NA,NA,NA,NA,NA
00728.HK,12/04/2018,NA,NA,NA,NA,NA,NA
00771.HK,12/04/2018,NA,NA,NA,NA,NA,NA
00535.HK,12/04/2018,NA,NA,NA,NA,NA,NA
03315.HK,12/04/2018,NA,NA,NA,NA,NA,NA
00075.HK,12/04/2018,NA,NA,NA,NA,NA,NA
02880.HK,NA,NA,NA,NA,NA,NA,NA
00207.HK,12/04/2018,NA,NA,NA,NA,NA,NA
00662.HK,12/04/2018,NA,NA,NA,NA,NA,NA
02005.HK,12/04/2018,NA,NA,NA,NA,NA,NA
00533.HK,12/04/2018,NA,NA,NA,NA,NA,NA
00851.HK,12/04/2018,NA,NA,NA,NA,NA,NA
00853.HK,11/04/2018,NA,NA,NA,NA,NA,NA
02331.HK,11/04/2018,NA,NA,NA,NA,NA,NA
01300.HK,11/04/2018,NA,NA,NA,NA,NA,NA
00929.HK,11/04/2018,NA,NA,NA,NA,NA,NA
02283.HK,11/04/2018,NA,NA,NA,NA,NA,NA
01107.HK,11/04/2018,NA,NA,NA,NA,NA,NA
01866.HK,11/04/2018,NA,NA,NA,NA,NA,NA
03888.HK,11/04/2018,NA,NA,NA,NA,NA,NA
03996.HK,11/04/2018,NA,NA,NA,NA,NA,NA
02399.HK,11/04/2018,NA,NA,NA,NA,NA,NA
00830.HK,11/04/2018,NA,NA,NA,NA,NA,NA
00700.HK,10/04/2018,NA,NA,NA,NA,NA,NA
05093.HK,10/04/2018,NA,NA,NA,NA,NA,NA
05094.HK,10/04/2018,NA,NA,NA,NA,NA,NA
05542.HK,10/04/2018,NA,NA,NA,NA,NA,NA
05873.HK,10/04/2018,NA,NA,NA,NA,NA,NA
01282.HK,10/04/2018,NA,NA,NA,NA,NA,NA
02378.HK,10/04/2018,NA,NA,NA,NA,NA,NA
00993.HK,10/04/2018,NA,NA,NA,NA,NA,NA
01836.HK,10/04/2018,NA,NA,NA,NA,NA,NA
00536.HK,10/04/2018,NA,NA,NA,NA,NA,NA
02357.HK,10/04/2018,NA,NA,NA,NA,NA,NA
00218.HK,10/04/2018,NA,NA,NA,NA,NA,NA
03318.HK,10/04/2018,NA,NA,NA,NA,NA,NA
01549.HK,10/04/2018,NA,NA,NA,NA,NA,NA
00814.HK,09/04/2018,NA,NA,NA,NA,NA,NA
00639.HK,09/04/2018,NA,NA,NA,NA,NA,NA
02339.HK,09/04/2018,NA,NA,NA,NA,NA,NA
00118.HK,09/04/2018,NA,NA,NA,NA,NA,NA
02038.HK,09/04/2018,NA,NA,NA,NA,NA,NA
00848.HK,09/04/2018,NA,NA,NA,NA,NA,NA
02038.HK,09/04/2018,NA,NA,NA,NA,NA,NA
01962.HK,09/04/2018,NA,NA,NA,NA,NA,NA
03818.HK,09/04/2018,NA,NA,NA,NA,NA,NA
02777.HK,09/04/2018,NA,NA,NA,NA,NA,NA
00804.HK,09/04/2018,NA,NA,NA,NA,NA,NA
03903.HK,09/04/2018,NA,NA,NA,NA,NA,NA
00019.HK,09/04/2018,NA,NA,NA,NA,NA,NA
00087.HK,09/04/2018,NA,NA,NA,NA,NA,NA
03883.HK,09/04/2018,NA,NA,NA,NA,NA,NA
02382.HK,09/04/2018,NA,NA,NA,NA,NA,NA
00351.HK,09/04/2018,NA,NA,NA,NA,NA,NA
00827.HK,09/04/2018,NA,NA,NA,NA,NA,NA
00916.HK,08/04/2018,NA,NA,NA,NA,NA,NA
00887.HK,06/04/2018,NA,NA,NA,NA,NA,NA
00352.HK,06/04/2018,NA,NA,NA,NA,NA,NA
01007.HK,06/04/2018,NA,NA,NA,NA,NA,NA
02638.HK,06/04/2018,NA,NA,NA,NA,NA,NA
00232.HK,06/04/2018,NA,NA,NA,NA,NA,NA
03737.HK,06/04/2018,NA,NA,NA,NA,NA,NA
00632.HK,06/04/2018,NA,NA,NA,NA,NA,NA
00001.HK,06/04/2018,NA,NA,NA,NA,NA,NA
01113.HK,06/04/2018,NA,NA,NA,NA,NA,NA
03389.HK,06/04/2018,NA,NA,NA,NA,NA,NA
00006.HK,06/04/2018,NA,NA,NA,NA,NA,NA
02638.HK,06/04/2018,NA,NA,NA,NA,NA,NA
01396.HK,06/04/2018,NA,NA,NA,NA,NA,NA
00036.HK,04/04/2018,NA,NA,NA,NA,NA,NA
01038.HK,04/04/2018,NA,NA,NA,NA,NA,NA
02383.HK,04/04/2018,NA,NA,NA,NA,NA,NA
01972.HK,04/04/2018,NA,NA,NA,NA,NA,NA
02203.HK,04/04/2018,NA,NA,NA,NA,NA,NA
01972.HK,04/04/2018,NA,NA,NA,NA,NA,NA
00005.HK,NA,NA,NA,NA,NA,NA,NA
00329.HK,04/04/2018,NA,NA,NA,NA,NA,NA
00006.HK,03/04/2018,NA,NA,NA,NA,NA,NA
02638.HK,03/04/2018,NA,NA,NA,NA,NA,NA
02638.HK,03/04/2018,NA,NA,NA,NA,NA,NA
01456.HK,03/04/2018,NA,NA,NA,NA,NA,NA
00293.HK,03/04/2018,NA,NA,NA,NA,NA,NA
00531.HK,03/04/2018,NA,NA,NA,NA,NA,NA
01635.HK,NA,NA,NA,NA,NA,NA,NA
08030.HK,02/04/2018,NA,NA,NA,NA,NA,NA
03908.HK,02/04/2018,NA,NA,NA,NA,NA,NA
01988.HK,29/03/2018,NA,NA,NA,NA,NA,NA
01575.HK,29/03/2018,NA,NA,NA,NA,NA,NA
01786.HK,29/03/2018,NA,NA,NA,NA,NA,NA
03993.HK,NA,NA,NA,NA,NA,NA,NA
00991.HK,29/03/2018,NA,NA,NA,NA,NA,NA
00045.HK,29/03/2018,NA,NA,NA,NA,NA,NA
00045.HK,29/03/2018,NA,NA,NA,NA,NA,NA
03958.HK,29/03/2018,NA,NA,NA,NA,NA,NA
08237.HK,29/03/2018,NA,NA,NA,NA,NA,NA
01618.HK,29/03/2018,NA,NA,NA,NA,NA,NA
02611.HK,29/03/2018,NA,NA,NA,NA,NA,NA
00317.HK,29/03/2018,NA,NA,NA,NA,NA,NA
08167.HK,29/03/2018,NA,NA,NA,NA,NA,NA
00894.HK,29/03/2018,NA,NA,NA,NA,NA,NA
00107.HK,29/03/2018,NA,NA,NA,NA,NA,NA
00921.HK,29/03/2018,NA,NA,NA,NA,NA,NA
08362.HK,29/03/2018,NA,NA,NA,NA,NA,NA
03328.HK,29/03/2018,NA,NA,NA,NA,NA,NA
08123.HK,29/03/2018,NA,NA,NA,NA,NA,NA
00576.HK,29/03/2018,NA,NA,NA,NA,NA,NA
00799.HK,29/03/2018,NA,NA,NA,NA,NA,NA
03988.HK,29/03/2018,NA,NA,NA,NA,NA,NA
00194.HK,29/03/2018,NA,NA,NA,NA,NA,NA
08519.HK,29/03/2018,NA,NA,NA,NA,NA,NA
08363.HK,29/03/2018,NA,NA,NA,NA,NA,NA
08385.HK,29/03/2018,NA,NA,NA,NA,NA,NA
08133.HK,29/03/2018,NA,NA,NA,NA,NA,NA
08147.HK,29/03/2018,NA,NA,NA,NA,NA,NA
08377.HK,29/03/2018,NA,NA,NA,NA,NA,NA
08370.HK,29/03/2018,NA,NA,NA,NA,NA,NA
08148.HK,29/03/2018,NA,NA,NA,NA,NA,NA
08018.HK,29/03/2018,NA,NA,NA,NA,NA,NA
01816.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08037.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08227.HK,28/03/2018,NA,NA,NA,NA,NA,NA
06886.HK,28/03/2018,NA,NA,NA,NA,NA,NA
06818.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08196.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08176.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08419.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08137.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08279.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08019.HK,28/03/2018,NA,NA,NA,NA,NA,NA
00525.HK,28/03/2018,NA,NA,NA,NA,NA,NA
02136.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08007.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08249.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08462.HK,28/03/2018,NA,NA,NA,NA,NA,NA
06881.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08340.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08350.HK,28/03/2018,NA,NA,NA,NA,NA,NA
00936.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08239.HK,28/03/2018,NA,NA,NA,NA,NA,NA
00014.HK,28/03/2018,NA,NA,NA,NA,NA,NA
00008.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08081.HK,28/03/2018,NA,NA,NA,NA,NA,NA
00008.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08349.HK,28/03/2018,NA,NA,NA,NA,NA,NA
06823.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08198.HK,28/03/2018,NA,NA,NA,NA,NA,NA
06823.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08115.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08162.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08267.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08205.HK,28/03/2018,NA,NA,NA,NA,NA,NA
00432.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08405.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08070.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08406.HK,28/03/2018,NA,NA,NA,NA,NA,NA
00432.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08257.HK,28/03/2018,NA,NA,NA,NA,NA,NA
01883.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08480.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08238.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08271.HK,28/03/2018,NA,NA,NA,NA,NA,NA
01098.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08247.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08291.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08152.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08112.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08120.HK,28/03/2018,NA,NA,NA,NA,NA,NA
02886.HK,28/03/2018,NA,NA,NA,NA,NA,NA
02086.HK,28/03/2018,NA,NA,NA,NA,NA,NA
02039.HK,28/03/2018,NA,NA,NA,NA,NA,NA
06099.HK,28/03/2018,NA,NA,NA,NA,NA,NA
08073.HK,28/03/2018,NA,NA,NA,NA,NA,NA
01211.HK,27/03/2018,NA,NA,NA,NA,NA,NA
08308.HK,27/03/2018,NA,NA,NA,NA,NA,NA
06837.HK,27/03/2018,NA,NA,NA,NA,NA,NA
00939.HK,27/03/2018,NA,NA,NA,NA,NA,NA
00240.HK,27/03/2018,NA,NA,NA,NA,NA,NA
00610.HK,27/03/2018,NA,NA,NA,NA,NA,NA
08375.HK,27/03/2018,NA,NA,NA,NA,NA,NA
00725.HK,27/03/2018,NA,NA,NA,NA,NA,NA
01217.HK,27/03/2018,NA,NA,NA,NA,NA,NA
01398.HK,27/03/2018,NA,NA,NA,NA,NA,NA
00215.HK,27/03/2018,NA,NA,NA,NA,NA,NA
08215.HK,27/03/2018,NA,NA,NA,NA,NA,NA
00954.HK,27/03/2018,NA,NA,NA,NA,NA,NA
08095.HK,27/03/2018,NA,NA,NA,NA,NA,NA
01033.HK,27/03/2018,NA,NA,NA,NA,NA,NA
08035.HK,27/03/2018,NA,NA,NA,NA,NA,NA
00998.HK,26/03/2018,NA,NA,NA,NA,NA,NA
06178.HK,26/03/2018,NA,NA,NA,NA,NA,NA
00884.HK,26/03/2018,NA,NA,NA,NA,NA,NA
00582.HK,26/03/2018,NA,NA,NA,NA,NA,NA
01288.HK,26/03/2018,NA,NA,NA,NA,NA,NA
01055.HK,26/03/2018,NA,NA,NA,NA,NA,NA
00612.HK,26/03/2018,NA,NA,NA,NA,NA,NA
01071.HK,26/03/2018,NA,NA,NA,NA,NA,NA
08429.HK,26/03/2018,NA,NA,NA,NA,NA,NA
08033.HK,26/03/2018,NA,NA,NA,NA,NA,NA
01171.HK,25/03/2018,NA,NA,NA,NA,NA,NA
00386.HK,25/03/2018,NA,NA,NA,NA,NA,NA
01088.HK,25/03/2018,NA,NA,NA,NA,NA,NA
08360.HK,25/03/2018,NA,NA,NA,NA,NA,NA
08348.HK,23/03/2018,NA,NA,NA,NA,NA,NA
01776.HK,23/03/2018,NA,NA,NA,NA,NA,NA
03968.HK,23/03/2018,NA,NA,NA,NA,NA,NA
02208.HK,23/03/2018,NA,NA,NA,NA,NA,NA
02333.HK,23/03/2018,NA,NA,NA,NA,NA,NA
01913.HK,23/03/2018,NA,NA,NA,NA,NA,NA
01913.HK,23/03/2018,NA,NA,NA,NA,NA,NA
00548.HK,23/03/2018,NA,NA,NA,NA,NA,NA
00027.HK,23/03/2018,NA,NA,NA,NA,NA,NA
02600.HK,22/03/2018,NA,NA,NA,NA,NA,NA
00914.HK,22/03/2018,NA,NA,NA,NA,NA,NA
02628.HK,22/03/2018,NA,NA,NA,NA,NA,NA
00857.HK,22/03/2018,NA,NA,NA,NA,NA,NA
08186.HK,22/03/2018,NA,NA,NA,NA,NA,NA
01053.HK,22/03/2018,NA,NA,NA,NA,NA,NA
01299.HK,21/03/2018,NA,NA,NA,NA,NA,NA
00635.HK,21/03/2018,NA,NA,NA,NA,NA,NA
00869.HK,21/03/2018,NA,NA,NA,NA,NA,NA
06898.HK,21/03/2018,NA,NA,NA,NA,NA,NA
00217.HK,21/03/2018,NA,NA,NA,NA,NA,NA
00338.HK,20/03/2018,NA,NA,NA,NA,NA,NA
02318.HK,20/03/2018,NA,NA,NA,NA,NA,NA
01336.HK,20/03/2018,NA,NA,NA,NA,NA,NA
01005.HK,20/03/2018,NA,NA,NA,NA,NA,NA
02799.HK,20/03/2018,NA,NA,NA,NA,NA,NA
00388.HK,19/03/2018,NA,NA,NA,NA,NA,NA
02386.HK,19/03/2018,NA,NA,NA,NA,NA,NA
00832.HK,16/03/2018,NA,NA,NA,NA,NA,NA
01317.HK,16/03/2018,NA,NA,NA,NA,NA,NA
03918.HK,15/03/2018,NA,NA,NA,NA,NA,NA
00874.HK,15/03/2018,NA,NA,NA,NA,NA,NA
00763.HK,15/03/2018,NA,NA,NA,NA,NA,NA
00174.HK,15/03/2018,NA,NA,NA,NA,NA,NA
01523.HK,13/03/2018,NA,NA,NA,NA,NA,NA
02343.HK,13/03/2018,NA,NA,NA,NA,NA,NA
08051.HK,13/03/2018,NA,NA,NA,NA,NA,NA
00002.HK,12/03/2018,NA,NA,NA,NA,NA,NA
01560.HK,12/03/2018,NA,NA,NA,NA,NA,NA
03331.HK,12/03/2018,NA,NA,NA,NA,NA,NA
00002.HK,09/03/2018,NA,NA,NA,NA,NA,NA
00005.HK,06/03/2018,NA,NA,NA,NA,NA,NA
00982.HK,05/03/2018,NA,NA,NA,NA,NA,NA
06068.HK,02/03/2018,NA,NA,NA,NA,NA,NA
08368.HK,28/02/2018,NA,NA,NA,NA,NA,NA
01970.HK,28/02/2018,NA,NA,NA,NA,NA,NA
00864.HK,15/02/2018,NA,NA,NA,NA,NA,NA
08383.HK,14/02/2018,NA,NA,NA,NA,NA,NA
01378.HK,NA,NA,NA,NA,NA,NA,NA
06163.HK,05/02/2018,NA,NA,NA,NA,NA,NA
00513.HK,30/01/2018,NA,NA,NA,NA,NA,NA
08169.HK,30/01/2018,NA,NA,NA,NA,NA,NA
02324.HK,NA,NA,NA,NA,NA,NA,NA
00860.HK,25/01/2018,NA,NA,NA,NA,NA,NA
01611.HK,23/01/2018,NA,NA,NA,NA,NA,NA
00330.HK,16/01/2018,NA,NA,NA,NA,NA,NA
08293.HK,12/01/2018,NA,NA,NA,NA,NA,NA
02863.HK,12/01/2018,NA,NA,NA,NA,NA,NA
00158.HK,12/01/2018,NA,NA,NA,NA,NA,NA
01161.HK,08/01/2018,NA,NA,NA,NA,NA,NA
02033.HK,05/01/2018,NA,NA,NA,NA,NA,NA
00756.HK,02/01/2018,NA,NA,NA,NA,NA,NA
