stock_code,ESG_2017_rel_date,ESG_2018_rel_date,ESG_2019_rel_date,ESG_2020_rel_date,ESG_2021_rel_date,ESG_2022_rel_date,ESG_2023_rel_date
03699.HK,NA,NA,NA,NA,25/04/2022,NA,NA
01420.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00220.HK,NA,NA,NA,NA,25/04/2022,NA,NA
01427.HK,NA,NA,NA,NA,25/04/2022,NA,NA
01626.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00229.HK,NA,NA,NA,NA,25/04/2022,NA,NA
06118.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00308.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00301.HK,NA,NA,NA,NA,25/04/2022,NA,NA
01645.HK,NA,NA,NA,NA,25/04/2022,NA,NA
02337.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00554.HK,NA,NA,NA,NA,25/04/2022,NA,NA
01856.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00915.HK,NA,NA,NA,NA,25/04/2022,NA,NA
02108.HK,NA,NA,NA,NA,25/04/2022,NA,NA
06988.HK,NA,NA,NA,NA,25/04/2022,NA,NA
02299.HK,NA,NA,NA,NA,25/04/2022,NA,NA
01715.HK,NA,NA,NA,NA,25/04/2022,NA,NA
01610.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00369.HK,NA,NA,NA,NA,25/04/2022,NA,NA
01183.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00339.HK,NA,NA,NA,NA,25/04/2022,NA,NA
06198.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00413.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00450.HK,NA,NA,NA,NA,25/04/2022,NA,NA
01549.HK,NA,NA,NA,NA,25/04/2022,NA,NA
01137.HK,NA,NA,NA,NA,25/04/2022,NA,NA
03700.HK,NA,NA,NA,NA,25/04/2022,NA,NA
02500.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00340.HK,NA,NA,NA,NA,25/04/2022,NA,NA
01597.HK,NA,NA,NA,NA,25/04/2022,NA,NA
02357.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00471.HK,NA,NA,NA,NA,25/04/2022,NA,NA
01740.HK,NA,NA,NA,NA,25/04/2022,NA,NA
02008.HK,NA,NA,NA,NA,25/04/2022,NA,NA
09919.HK,NA,NA,NA,NA,25/04/2022,NA,NA
01847.HK,NA,NA,NA,NA,25/04/2022,NA,NA
01640.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00852.HK,NA,NA,NA,NA,25/04/2022,NA,NA
01750.HK,NA,NA,NA,NA,25/04/2022,NA,NA
01915.HK,NA,NA,NA,NA,25/04/2022,NA,NA
09600.HK,NA,NA,NA,NA,25/04/2022,NA,NA
02157.HK,NA,NA,NA,NA,25/04/2022,NA,NA
01167.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00833.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00800.HK,NA,NA,NA,NA,25/04/2022,NA,NA
03601.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00354.HK,NA,NA,NA,NA,25/04/2022,NA,NA
02025.HK,NA,NA,NA,NA,25/04/2022,NA,NA
01215.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00623.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00529.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00169.HK,NA,NA,NA,NA,24/04/2022,NA,NA
01502.HK,NA,NA,NA,NA,24/04/2022,NA,NA
00909.HK,NA,NA,NA,NA,22/04/2022,NA,NA
00061.HK,NA,NA,NA,NA,22/04/2022,NA,NA
02601.HK,NA,NA,NA,NA,22/04/2022,NA,NA
00856.HK,NA,NA,NA,NA,22/04/2022,NA,NA
03669.HK,NA,NA,NA,NA,22/04/2022,NA,NA
06890.HK,NA,NA,NA,NA,22/04/2022,NA,NA
02185.HK,NA,NA,NA,NA,22/04/2022,NA,NA
01036.HK,NA,NA,NA,NA,22/04/2022,NA,NA
09906.HK,NA,NA,NA,NA,22/04/2022,NA,NA
01560.HK,NA,NA,NA,NA,22/04/2022,NA,NA
01871.HK,NA,NA,NA,NA,22/04/2022,NA,NA
06822.HK,NA,NA,NA,NA,22/04/2022,NA,NA
03302.HK,NA,NA,NA,NA,22/04/2022,NA,NA
03991.HK,NA,NA,NA,NA,22/04/2022,NA,NA
01450.HK,NA,NA,NA,NA,22/04/2022,NA,NA
01049.HK,NA,NA,NA,NA,22/04/2022,NA,NA
00894.HK,NA,NA,NA,NA,22/04/2022,NA,NA
01232.HK,NA,NA,NA,NA,22/04/2022,NA,NA
01355.HK,NA,NA,NA,NA,22/04/2022,NA,NA
00065.HK,NA,NA,NA,NA,22/04/2022,NA,NA
01442.HK,NA,NA,NA,NA,22/04/2022,NA,NA
00082.HK,NA,NA,NA,NA,22/04/2022,NA,NA
00510.HK,NA,NA,NA,NA,22/04/2022,NA,NA
02239.HK,NA,NA,NA,NA,22/04/2022,NA,NA
01790.HK,NA,NA,NA,NA,22/04/2022,NA,NA
02660.HK,NA,NA,NA,NA,22/04/2022,NA,NA
00440.HK,NA,NA,NA,NA,22/04/2022,NA,NA
02356.HK,NA,NA,NA,NA,22/04/2022,NA,NA
01417.HK,NA,NA,NA,NA,22/04/2022,NA,NA
01721.HK,NA,NA,NA,NA,22/04/2022,NA,NA
01022.HK,NA,NA,NA,NA,22/04/2022,NA,NA
00222.HK,NA,NA,NA,NA,22/04/2022,NA,NA
01967.HK,NA,NA,NA,NA,22/04/2022,NA,NA
02028.HK,NA,NA,NA,NA,22/04/2022,NA,NA
03332.HK,NA,NA,NA,NA,22/04/2022,NA,NA
01157.HK,NA,NA,NA,NA,22/04/2022,NA,NA
01675.HK,NA,NA,NA,NA,22/04/2022,NA,NA
00878.HK,NA,NA,NA,NA,22/04/2022,NA,NA
08223.HK,NA,NA,NA,NA,22/04/2022,NA,NA
01578.HK,NA,NA,NA,NA,22/04/2022,NA,NA
06633.HK,NA,NA,NA,NA,22/04/2022,NA,NA
00546.HK,NA,NA,NA,NA,22/04/2022,NA,NA
01911.HK,NA,NA,NA,NA,22/04/2022,NA,NA
00676.HK,NA,NA,NA,NA,22/04/2022,NA,NA
00697.HK,NA,NA,NA,NA,22/04/2022,NA,NA
03773.HK,NA,NA,NA,NA,22/04/2022,NA,NA
01133.HK,NA,NA,NA,NA,22/04/2022,NA,NA
06669.HK,NA,NA,NA,NA,22/04/2022,NA,NA
03888.HK,NA,NA,NA,NA,21/04/2022,NA,NA
01713.HK,NA,NA,NA,NA,21/04/2022,NA,NA
00720.HK,NA,NA,NA,NA,21/04/2022,NA,NA
03688.HK,NA,NA,NA,NA,21/04/2022,NA,NA
00038.HK,NA,NA,NA,NA,21/04/2022,NA,NA
02166.HK,NA,NA,NA,NA,NA,21/04/2022,NA
02171.HK,NA,NA,NA,NA,21/04/2022,NA,NA
01599.HK,NA,NA,NA,NA,21/04/2022,NA,NA
06880.HK,NA,NA,NA,NA,21/04/2022,NA,NA
06996.HK,NA,NA,NA,NA,21/04/2022,NA,NA
00050.HK,NA,NA,NA,NA,21/04/2022,NA,NA
00116.HK,NA,NA,NA,NA,21/04/2022,NA,NA
01380.HK,NA,NA,NA,NA,21/04/2022,NA,NA
00954.HK,NA,NA,NA,NA,21/04/2022,NA,NA
02232.HK,NA,NA,NA,NA,21/04/2022,NA,NA
00842.HK,NA,NA,NA,NA,21/04/2022,NA,NA
00887.HK,NA,NA,NA,NA,21/04/2022,NA,NA
03882.HK,NA,NA,NA,NA,21/04/2022,NA,NA
03377.HK,NA,NA,NA,NA,21/04/2022,NA,NA
06909.HK,NA,NA,NA,NA,21/04/2022,NA,NA
00012.HK,NA,NA,NA,NA,21/04/2022,NA,NA
03919.HK,NA,NA,NA,NA,21/04/2022,NA,NA
02216.HK,NA,NA,NA,NA,21/04/2022,NA,NA
01710.HK,NA,NA,NA,NA,21/04/2022,NA,NA
00799.HK,NA,NA,NA,NA,21/04/2022,NA,NA
03390.HK,NA,NA,NA,NA,21/04/2022,NA,NA
00610.HK,NA,NA,NA,NA,21/04/2022,NA,NA
02378.HK,NA,NA,NA,NA,21/04/2022,NA,NA
00097.HK,NA,NA,NA,NA,21/04/2022,NA,NA
01415.HK,NA,NA,NA,NA,21/04/2022,NA,NA
01706.HK,NA,NA,NA,NA,21/04/2022,NA,NA
00240.HK,NA,NA,NA,NA,21/04/2022,NA,NA
02696.HK,NA,NA,NA,NA,21/04/2022,NA,NA
00778.HK,NA,NA,NA,NA,21/04/2022,NA,NA
00465.HK,NA,NA,NA,NA,21/04/2022,NA,NA
01073.HK,NA,NA,NA,NA,21/04/2022,NA,NA
09929.HK,NA,NA,NA,NA,21/04/2022,NA,NA
01101.HK,NA,NA,NA,NA,21/04/2022,NA,NA
01532.HK,NA,NA,NA,NA,21/04/2022,NA,NA
01401.HK,NA,NA,NA,NA,21/04/2022,NA,NA
01746.HK,NA,NA,NA,NA,21/04/2022,NA,NA
03613.HK,NA,NA,NA,NA,21/04/2022,NA,NA
02195.HK,NA,NA,NA,NA,21/04/2022,NA,NA
01408.HK,NA,NA,NA,NA,21/04/2022,NA,NA
01358.HK,NA,NA,NA,NA,21/04/2022,NA,NA
00814.HK,NA,NA,NA,NA,21/04/2022,NA,NA
02798.HK,NA,NA,NA,NA,21/04/2022,NA,NA
00267.HK,NA,NA,NA,NA,21/04/2022,NA,NA
01280.HK,NA,NA,NA,NA,21/04/2022,NA,NA
02181.HK,NA,NA,NA,NA,21/04/2022,NA,NA
02339.HK,NA,NA,NA,NA,21/04/2022,NA,NA
01180.HK,NA,NA,NA,NA,21/04/2022,NA,NA
00535.HK,NA,NA,NA,NA,21/04/2022,NA,NA
00808.HK,NA,NA,NA,NA,21/04/2022,NA,NA
01163.HK,NA,NA,NA,NA,21/04/2022,NA,NA
01105.HK,NA,NA,NA,NA,21/04/2022,NA,NA
00187.HK,NA,NA,NA,NA,21/04/2022,NA,NA
00272.HK,NA,NA,NA,NA,21/04/2022,NA,NA
00217.HK,NA,NA,NA,NA,21/04/2022,NA,NA
03836.HK,NA,NA,NA,NA,20/04/2022,NA,NA
06699.HK,NA,NA,NA,NA,20/04/2022,NA,NA
06119.HK,NA,NA,NA,NA,20/04/2022,NA,NA
01193.HK,NA,NA,NA,NA,20/04/2022,NA,NA
00902.HK,NA,NA,NA,NA,20/04/2022,NA,NA
03623.HK,NA,NA,NA,NA,20/04/2022,NA,NA
06820.HK,NA,NA,NA,NA,20/04/2022,NA,NA
00693.HK,NA,NA,NA,NA,20/04/2022,NA,NA
01100.HK,NA,NA,NA,NA,20/04/2022,NA,NA
01202.HK,NA,NA,NA,NA,20/04/2022,NA,NA
01848.HK,NA,NA,NA,NA,20/04/2022,NA,NA
00003.HK,NA,NA,NA,NA,20/04/2022,NA,NA
01695.HK,NA,NA,NA,NA,20/04/2022,NA,NA
00695.HK,NA,NA,NA,NA,20/04/2022,NA,NA
01692.HK,NA,NA,NA,NA,20/04/2022,NA,NA
00357.HK,NA,NA,NA,NA,20/04/2022,NA,NA
01388.HK,NA,NA,NA,NA,20/04/2022,NA,NA
06821.HK,NA,NA,NA,NA,20/04/2022,NA,NA
02086.HK,NA,NA,NA,NA,20/04/2022,NA,NA
01771.HK,NA,NA,NA,NA,20/04/2022,NA,NA
06878.HK,NA,NA,NA,NA,20/04/2022,NA,NA
02003.HK,NA,NA,NA,NA,20/04/2022,NA,NA
00206.HK,NA,NA,NA,NA,20/04/2022,NA,NA
01930.HK,NA,NA,NA,NA,20/04/2022,NA,NA
01672.HK,NA,NA,NA,NA,20/04/2022,NA,NA
06609.HK,NA,NA,NA,NA,20/04/2022,NA,NA
01045.HK,NA,NA,NA,NA,20/04/2022,NA,NA
00528.HK,NA,NA,NA,NA,20/04/2022,NA,NA
00848.HK,NA,NA,NA,NA,20/04/2022,NA,NA
01300.HK,NA,NA,NA,NA,20/04/2022,NA,NA
02666.HK,NA,NA,NA,NA,20/04/2022,NA,NA
01749.HK,NA,NA,NA,NA,20/04/2022,NA,NA
00906.HK,NA,NA,NA,NA,20/04/2022,NA,NA
00484.HK,NA,NA,NA,NA,20/04/2022,NA,NA
00667.HK,NA,NA,NA,NA,20/04/2022,NA,NA
01086.HK,NA,NA,NA,NA,20/04/2022,NA,NA
01900.HK,NA,NA,NA,NA,20/04/2022,NA,NA
00438.HK,NA,NA,NA,NA,20/04/2022,NA,NA
03788.HK,NA,NA,NA,NA,19/04/2022,NA,NA
06066.HK,NA,NA,NA,NA,19/04/2022,NA,NA
01766.HK,NA,NA,NA,NA,19/04/2022,NA,NA
01971.HK,NA,NA,NA,NA,19/04/2022,NA,NA
01643.HK,NA,NA,NA,NA,19/04/2022,NA,NA
02139.HK,NA,NA,NA,NA,19/04/2022,NA,NA
06049.HK,NA,NA,NA,NA,19/04/2022,NA,NA
00059.HK,NA,NA,NA,NA,19/04/2022,NA,NA
05310.HK,NA,NA,NA,NA,19/04/2022,NA,NA
05311.HK,NA,NA,NA,NA,19/04/2022,NA,NA
05367.HK,NA,NA,NA,NA,19/04/2022,NA,NA
05379.HK,NA,NA,NA,NA,19/04/2022,NA,NA
05567.HK,NA,NA,NA,NA,19/04/2022,NA,NA
05580.HK,NA,NA,NA,NA,19/04/2022,NA,NA
05602.HK,NA,NA,NA,NA,19/04/2022,NA,NA
05626.HK,NA,NA,NA,NA,19/04/2022,NA,NA
05821.HK,NA,NA,NA,NA,19/04/2022,NA,NA
05855.HK,NA,NA,NA,NA,19/04/2022,NA,NA
00632.HK,NA,NA,NA,NA,19/04/2022,NA,NA
01349.HK,NA,NA,NA,NA,19/04/2022,NA,NA
02197.HK,NA,NA,NA,NA,19/04/2022,NA,NA
01587.HK,NA,NA,NA,NA,19/04/2022,NA,NA
00703.HK,NA,NA,NA,NA,19/04/2022,NA,NA
01375.HK,NA,NA,NA,NA,19/04/2022,NA,NA
02552.HK,NA,NA,NA,NA,19/04/2022,NA,NA
01935.HK,NA,NA,NA,NA,19/04/2022,NA,NA
01199.HK,NA,NA,NA,NA,19/04/2022,NA,NA
02015.HK,NA,NA,NA,NA,19/04/2022,NA,NA
01186.HK,NA,NA,NA,NA,19/04/2022,NA,NA
05581.HK,NA,NA,NA,NA,19/04/2022,NA,NA
40686.HK,NA,NA,NA,NA,19/04/2022,NA,NA
40687.HK,NA,NA,NA,NA,19/04/2022,NA,NA
02116.HK,NA,NA,NA,NA,19/04/2022,NA,NA
00719.HK,NA,NA,NA,NA,19/04/2022,NA,NA
00511.HK,NA,NA,NA,NA,19/04/2022,NA,NA
02388.HK,NA,NA,NA,NA,19/04/2022,NA,NA
02258.HK,NA,NA,NA,NA,19/04/2022,NA,NA
01666.HK,NA,NA,NA,NA,19/04/2022,NA,NA
01732.HK,NA,NA,NA,NA,19/04/2022,NA,NA
03737.HK,NA,NA,NA,NA,19/04/2022,NA,NA
02250.HK,NA,NA,NA,NA,19/04/2022,NA,NA
02005.HK,NA,NA,NA,NA,19/04/2022,NA,NA
01579.HK,NA,NA,NA,NA,19/04/2022,NA,NA
03690.HK,NA,NA,NA,NA,19/04/2022,NA,NA
00956.HK,NA,NA,NA,NA,19/04/2022,NA,NA
02380.HK,NA,NA,NA,NA,19/04/2022,NA,NA
03318.HK,NA,NA,NA,NA,19/04/2022,NA,NA
00772.HK,NA,NA,NA,NA,19/04/2022,NA,NA
00592.HK,NA,NA,NA,14/04/2022,NA,NA,NA
06868.HK,NA,NA,NA,NA,14/04/2022,NA,NA
09933.HK,NA,NA,NA,NA,14/04/2022,NA,NA
02156.HK,NA,NA,NA,NA,14/04/2022,NA,NA
01908.HK,NA,NA,NA,NA,14/04/2022,NA,NA
02317.HK,NA,NA,NA,NA,14/04/2022,NA,NA
01379.HK,NA,NA,NA,NA,14/04/2022,NA,NA
00472.HK,NA,NA,NA,NA,14/04/2022,NA,NA
01986.HK,NA,NA,NA,NA,14/04/2022,NA,NA
02858.HK,NA,NA,NA,NA,14/04/2022,NA,NA
00936.HK,NA,NA,NA,NA,14/04/2022,NA,NA
00563.HK,NA,NA,NA,NA,14/04/2022,NA,NA
02340.HK,NA,NA,NA,NA,14/04/2022,NA,NA
01882.HK,NA,NA,NA,NA,14/04/2022,NA,NA
03330.HK,NA,NA,NA,NA,14/04/2022,NA,NA
00418.HK,NA,NA,NA,NA,14/04/2022,NA,NA
06877.HK,NA,NA,NA,NA,14/04/2022,NA,NA
00662.HK,NA,NA,NA,NA,14/04/2022,NA,NA
00687.HK,NA,NA,NA,NA,14/04/2022,NA,NA
03606.HK,NA,NA,NA,NA,14/04/2022,NA,NA
03813.HK,NA,NA,NA,NA,14/04/2022,NA,NA
06933.HK,NA,NA,NA,NA,14/04/2022,NA,NA
00728.HK,NA,NA,NA,NA,14/04/2022,NA,NA
02135.HK,NA,NA,NA,NA,14/04/2022,NA,NA
02196.HK,NA,NA,NA,NA,14/04/2022,NA,NA
02295.HK,NA,NA,NA,NA,14/04/2022,NA,NA
03838.HK,NA,NA,NA,NA,14/04/2022,NA,NA
00182.HK,NA,NA,NA,NA,13/04/2022,NA,NA
06600.HK,NA,NA,NA,NA,13/04/2022,NA,NA
01083.HK,NA,NA,NA,NA,13/04/2022,NA,NA
02251.HK,NA,NA,NA,NA,13/04/2022,NA,NA
00941.HK,NA,NA,NA,NA,13/04/2022,NA,NA
01931.HK,NA,NA,NA,NA,13/04/2022,NA,NA
03368.HK,NA,NA,NA,NA,13/04/2022,NA,NA
01005.HK,NA,NA,NA,NA,13/04/2022,NA,NA
03315.HK,NA,NA,NA,NA,13/04/2022,NA,NA
01345.HK,NA,NA,NA,NA,13/04/2022,NA,NA
02262.HK,NA,NA,NA,NA,13/04/2022,NA,NA
08095.HK,NA,NA,NA,NA,13/04/2022,NA,NA
01278.HK,NA,NA,NA,NA,13/04/2022,NA,NA
03323.HK,NA,NA,NA,NA,13/04/2022,NA,NA
08033.HK,NA,NA,NA,NA,13/04/2022,NA,NA
01447.HK,NA,NA,NA,NA,13/04/2022,NA,NA
01945.HK,NA,NA,NA,NA,13/04/2022,NA,NA
02155.HK,NA,NA,NA,NA,13/04/2022,NA,NA
00062.HK,NA,NA,NA,NA,13/04/2022,NA,NA
00709.HK,NA,NA,NA,NA,13/04/2022,NA,NA
00987.HK,NA,NA,NA,NA,13/04/2022,NA,NA
00066.HK,NA,NA,NA,NA,13/04/2022,NA,NA
01313.HK,NA,NA,NA,NA,13/04/2022,NA,NA
02038.HK,NA,NA,NA,NA,13/04/2022,NA,NA
01612.HK,NA,NA,NA,NA,13/04/2022,NA,NA
00366.HK,NA,NA,NA,NA,13/04/2022,NA,NA
00210.HK,NA,NA,NA,NA,13/04/2022,NA,NA
00827.HK,NA,NA,NA,NA,13/04/2022,NA,NA
01361.HK,NA,NA,NA,NA,12/04/2022,NA,NA
02190.HK,NA,NA,NA,NA,12/04/2022,NA,NA
00730.HK,NA,NA,NA,NA,12/04/2022,NA,NA
01224.HK,NA,NA,NA,NA,12/04/2022,NA,NA
00926.HK,NA,NA,NA,NA,12/04/2022,NA,NA
01769.HK,NA,NA,NA,NA,12/04/2022,NA,NA
00212.HK,NA,NA,NA,NA,12/04/2022,NA,NA
00531.HK,NA,NA,NA,NA,12/04/2022,NA,NA
00032.HK,NA,NA,NA,NA,12/04/2022,NA,NA
01861.HK,NA,NA,NA,NA,12/04/2022,NA,NA
00075.HK,NA,NA,NA,NA,12/04/2022,NA,NA
06928.HK,NA,NA,NA,NA,12/04/2022,NA,NA
00838.HK,NA,NA,NA,NA,12/04/2022,NA,NA
01478.HK,NA,NA,NA,NA,12/04/2022,NA,NA
06898.HK,NA,NA,NA,NA,12/04/2022,NA,NA
06908.HK,NA,NA,NA,NA,12/04/2022,NA,NA
00533.HK,NA,NA,NA,NA,12/04/2022,NA,NA
00883.HK,NA,NA,NA,NA,12/04/2022,NA,NA
06680.HK,NA,NA,NA,NA,11/04/2022,NA,NA
02883.HK,NA,NA,NA,NA,11/04/2022,NA,NA
01456.HK,NA,NA,NA,NA,11/04/2022,NA,NA
01501.HK,NA,NA,NA,NA,11/04/2022,NA,NA
01690.HK,NA,NA,NA,NA,11/04/2022,NA,NA
02359.HK,NA,NA,NA,NA,11/04/2022,NA,NA
02331.HK,NA,NA,NA,NA,11/04/2022,NA,NA
02198.HK,NA,NA,NA,NA,11/04/2022,NA,NA
01098.HK,NA,NA,NA,NA,11/04/2022,NA,NA
01671.HK,NA,NA,NA,NA,11/04/2022,NA,NA
01080.HK,NA,NA,NA,NA,11/04/2022,NA,NA
02187.HK,NA,NA,NA,NA,08/04/2022,NA,NA
02176.HK,NA,NA,NA,NA,08/04/2022,NA,NA
06968.HK,NA,NA,NA,NA,08/04/2022,NA,NA
00255.HK,NA,NA,NA,NA,08/04/2022,NA,NA
03833.HK,NA,NA,NA,NA,08/04/2022,NA,NA
03768.HK,NA,NA,NA,NA,08/04/2022,NA,NA
00700.HK,NA,NA,NA,NA,07/04/2022,NA,NA
05093.HK,NA,NA,NA,NA,07/04/2022,NA,NA
05094.HK,NA,NA,NA,NA,07/04/2022,NA,NA
05542.HK,NA,NA,NA,NA,07/04/2022,NA,NA
05873.HK,NA,NA,NA,NA,07/04/2022,NA,NA
05957.HK,NA,NA,NA,NA,07/04/2022,NA,NA
05960.HK,NA,NA,NA,NA,07/04/2022,NA,NA
05961.HK,NA,NA,NA,NA,07/04/2022,NA,NA
05962.HK,NA,NA,NA,NA,07/04/2022,NA,NA
05963.HK,NA,NA,NA,NA,07/04/2022,NA,NA
40239.HK,NA,NA,NA,NA,07/04/2022,NA,NA
40240.HK,NA,NA,NA,NA,07/04/2022,NA,NA
40241.HK,NA,NA,NA,NA,07/04/2022,NA,NA
40242.HK,NA,NA,NA,NA,07/04/2022,NA,NA
40655.HK,NA,NA,NA,NA,07/04/2022,NA,NA
40656.HK,NA,NA,NA,NA,07/04/2022,NA,NA
40657.HK,NA,NA,NA,NA,07/04/2022,NA,NA
40658.HK,NA,NA,NA,NA,07/04/2022,NA,NA
01957.HK,NA,NA,NA,NA,07/04/2022,NA,NA
00086.HK,NA,NA,NA,NA,07/04/2022,NA,NA
00690.HK,NA,NA,NA,NA,07/04/2022,NA,NA
00389.HK,NA,NA,NA,NA,07/04/2022,NA,NA
01440.HK,NA,NA,NA,NA,07/04/2022,NA,NA
01481.HK,NA,NA,NA,NA,07/04/2022,NA,NA
00165.HK,NA,NA,NA,NA,07/04/2022,NA,NA
01582.HK,NA,NA,NA,NA,07/04/2022,NA,NA
01347.HK,NA,NA,NA,NA,07/04/2022,NA,NA
02018.HK,NA,NA,NA,NA,06/04/2022,NA,NA
40075.HK,NA,NA,NA,NA,06/04/2022,NA,NA
40699.HK,NA,NA,NA,NA,06/04/2022,NA,NA
40700.HK,NA,NA,NA,NA,06/04/2022,NA,NA
01836.HK,NA,NA,NA,NA,06/04/2022,NA,NA
00194.HK,NA,NA,NA,NA,06/04/2022,NA,NA
01962.HK,NA,NA,NA,NA,06/04/2022,NA,NA
01119.HK,NA,NA,NA,NA,06/04/2022,NA,NA
00006.HK,NA,NA,NA,NA,06/04/2022,NA,NA
00770.HK,NA,NA,NA,NA,06/04/2022,NA,NA
02638.HK,NA,NA,NA,NA,06/04/2022,NA,NA
01785.HK,NA,NA,NA,NA,06/04/2022,NA,NA
00746.HK,NA,NA,NA,NA,06/04/2022,NA,NA
00019.HK,NA,NA,NA,NA,06/04/2022,NA,NA
00087.HK,NA,NA,NA,NA,06/04/2022,NA,NA
02688.HK,NA,NA,NA,NA,06/04/2022,NA,NA
08452.HK,NA,NA,NA,NA,04/04/2022,NA,NA
03389.HK,NA,NA,NA,NA,04/04/2022,NA,NA
00111.HK,NA,NA,NA,NA,04/04/2022,NA,NA
00934.HK,NA,NA,NA,NA,04/04/2022,NA,NA
01416.HK,NA,NA,NA,NA,04/04/2022,NA,NA
00293.HK,NA,NA,NA,NA,04/04/2022,NA,NA
40580.HK,NA,NA,NA,NA,04/04/2022,NA,NA
40685.HK,NA,NA,NA,NA,04/04/2022,NA,NA
00668.HK,NA,NA,NA,NA,04/04/2022,NA,NA
08225.HK,NA,NA,NA,NA,04/04/2022,NA,NA
00215.HK,NA,NA,NA,NA,01/04/2022,NA,NA
01972.HK,NA,NA,NA,NA,01/04/2022,NA,NA
01972.HK,NA,NA,NA,NA,01/04/2022,NA,NA
08430.HK,NA,NA,NA,NA,01/04/2022,NA,NA
08385.HK,NA,NA,NA,NA,01/04/2022,NA,NA
08087.HK,NA,NA,NA,NA,01/04/2022,NA,NA
08350.HK,NA,NA,NA,NA,01/04/2022,NA,NA
08133.HK,NA,NA,NA,NA,01/04/2022,NA,NA
08082.HK,NA,NA,NA,NA,31/03/2022,NA,NA
00819.HK,NA,NA,NA,NA,31/03/2022,NA,NA
08419.HK,NA,NA,NA,NA,31/03/2022,NA,NA
08006.HK,NA,NA,NA,NA,31/03/2022,NA,NA
08048.HK,NA,NA,NA,NA,31/03/2022,NA,NA
08267.HK,NA,NA,NA,NA,31/03/2022,NA,NA
08362.HK,NA,NA,NA,NA,31/03/2022,NA,NA
01126.HK,NA,NA,NA,NA,31/03/2022,NA,NA
01963.HK,NA,NA,NA,NA,31/03/2022,NA,NA
08340.HK,NA,NA,NA,NA,31/03/2022,NA,NA
00576.HK,NA,NA,NA,NA,31/03/2022,NA,NA
40526.HK,NA,NA,NA,NA,31/03/2022,NA,NA
40761.HK,NA,NA,NA,NA,31/03/2022,NA,NA
00857.HK,NA,NA,NA,NA,31/03/2022,NA,NA
08368.HK,NA,NA,NA,NA,31/03/2022,NA,NA
08037.HK,NA,NA,NA,NA,31/03/2022,NA,NA
00432.HK,NA,NA,NA,NA,31/03/2022,NA,NA
08019.HK,NA,NA,NA,NA,31/03/2022,NA,NA
08070.HK,NA,NA,NA,NA,31/03/2022,NA,NA
01583.HK,NA,NA,NA,NA,31/03/2022,NA,NA
00008.HK,NA,NA,NA,NA,31/03/2022,NA,NA
02886.HK,NA,NA,NA,NA,31/03/2022,NA,NA
00045.HK,NA,NA,NA,NA,31/03/2022,NA,NA
00045.HK,NA,NA,NA,NA,31/03/2022,NA,NA
00867.HK,NA,NA,NA,NA,31/03/2022,NA,NA
08071.HK,NA,NA,NA,NA,31/03/2022,NA,NA
00174.HK,NA,NA,NA,NA,31/03/2022,NA,NA
06823.HK,NA,NA,NA,NA,31/03/2022,NA,NA
00536.HK,NA,NA,NA,NA,31/03/2022,NA,NA
08462.HK,NA,NA,NA,NA,31/03/2022,NA,NA
08527.HK,NA,NA,NA,NA,31/03/2022,NA,NA
06058.HK,NA,NA,NA,NA,31/03/2022,NA,NA
08402.HK,NA,NA,NA,NA,31/03/2022,NA,NA
08437.HK,NA,NA,NA,NA,31/03/2022,NA,NA
08042.HK,NA,NA,NA,NA,31/03/2022,NA,NA
08169.HK,NA,NA,NA,NA,31/03/2022,NA,NA
06066.HK,NA,NA,NA,NA,31/03/2022,NA,NA
02238.HK,NA,NA,NA,NA,31/03/2022,NA,NA
03908.HK,NA,NA,NA,NA,30/03/2022,NA,NA
06806.HK,NA,NA,NA,NA,30/03/2022,NA,NA
01776.HK,NA,NA,NA,NA,30/03/2022,NA,NA
06196.HK,NA,NA,NA,NA,30/03/2022,NA,NA
01171.HK,NA,NA,NA,NA,30/03/2022,NA,NA
00347.HK,NA,NA,NA,NA,30/03/2022,NA,NA
02218.HK,NA,NA,NA,NA,30/03/2022,NA,NA
01055.HK,NA,NA,NA,NA,30/03/2022,NA,NA
01658.HK,NA,NA,NA,NA,30/03/2022,NA,NA
01635.HK,NA,NA,NA,NA,NA,NA,NA
08126.HK,NA,NA,NA,NA,30/03/2022,NA,NA
03618.HK,NA,NA,NA,NA,30/03/2022,NA,NA
